0,name,desc,sap_cos,sap_LP_cos,coder_cos,coder_LP_cos,svd_cos,old_cos,old_LP_cos,new_cos,new_LP_cos,selected_by,gpt4
0,RXNORM:222163,DIABETISOURCE,0.9437586069107056,0.9437589049339294,0.7532364130020142,0.753235936164856,0.023993398994207382,0.20663584768772125,0.22791047394275665,0.2306145280599594,0.18912295997142792,sap&sap_LP&coder&coder_LP,0.0
0,PheCode:250.15,diabetes type 1 with peripheral circulatory disorders,0.9419442415237427,0.9419444799423218,0.7217919230461121,0.7217920422554016,0.5720145106315613,0.8474863767623901,0.8397200703620911,0.8570997714996338,0.847671389579773,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,1.0
0,LOINC:LP14676-8,Insulin,0.9419013261795044,0.9419015645980835,0.6900046467781067,0.6900046467781067,0.12325827032327652,0.36994901299476624,0.3575758635997772,0.34657466411590576,0.2651958167552948,sap&sap_LP&coder,0.9
0,PheCode:250.2,type 2 diabetes,0.9408338665962219,0.940835177898407,0.8610614538192749,0.8610617518424988,0.4271799325942993,0.7846757173538208,0.7855538129806519,0.8141692876815796,0.7903698682785034,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,0.0
0,LOCAL|LAB:INSULIN COVERAGE GLUCOSE,insulin coverage glucose,0.9397901296615601,0.939789891242981,0.736083984375,0.7360842823982239,0.03310611844062805,0.2622288763523102,0.2476305216550827,0.30029699206352234,0.24356533586978912,sap&sap_LP&coder&coder_LP,0.85
0,PheCode:251.1,hypoglycemia,0.9389037489891052,0.9389037489891052,0.7237531542778015,0.7237533926963806,0.3362369239330292,0.5817614793777466,0.5927110910415649,0.6365983486175537,0.564782440662384,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,0.75
0,PheCode:250.13,type 1 diabetes with ophthalmic manifestations,0.9385577440261841,0.9385576844215393,0.7290186285972595,0.7290187478065491,0.6931960582733154,0.8840758800506592,0.8840087652206421,0.8820514678955078,0.8782603740692139,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,1.0
0,Other lab:1000139983,Glucose Intracellular,0.9379523992538452,0.9379525184631348,0.670914888381958,0.6709147095680237,0.007720634341239929,0.2627696394920349,0.2902136743068695,0.2226151078939438,0.16155242919921875,sap&sap_LP,0.2
0,PheCode:253.3,diabetes insipidus,0.9370136857032776,0.9370138645172119,0.7534031271934509,0.7534033060073853,0.018893806263804436,0.27808448672294617,0.28604111075401306,0.40079212188720703,0.3304598927497864,sap&sap_LP&coder&coder_LP,0.0
0,Other lab:1200117983,Urinary Glucose,0.9360124468803406,0.9360125660896301,0.6651445031166077,0.665144681930542,0.023352889344096184,0.3245064616203308,0.31057384610176086,0.3405764102935791,0.2936609089374542,sap&sap_LP,0.75
0,Other lab:800040215,Urinary Glucose,0.9360124468803406,0.9360125660896301,0.6651445031166077,0.665144681930542,0.008368016220629215,0.36810198426246643,0.345089852809906,0.3611155152320862,0.2581964433193207,sap&sap_LP,0.75
0,Other lab:pack188,Urinary Glucose,0.9360124468803406,0.9360125660896301,0.6651445031166077,0.665144681930542,0.029030615463852882,0.36061161756515503,0.34403035044670105,0.2803415060043335,0.28259819746017456,sap&sap_LP,0.75
0,PheCode:250.11,type 1 diabetes with ketoacidosis,0.9341336488723755,0.9341328740119934,0.7741574048995972,0.7741576433181763,0.6780866384506226,0.8772359490394592,0.8737982511520386,0.8939142227172852,0.8679090738296509,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,1.0
0,RXNORM:5856,Insulin soluble,0.9338014721870422,0.9338019490242004,0.6917064785957336,0.6917067170143127,0.25811687111854553,0.4282028079032898,0.41198456287384033,0.39312297105789185,0.3201015293598175,sap&sap_LP&coder&svd,0.75
0,RXNORM:1670007,insulin degludec,0.932662844657898,0.9326635599136353,0.6782000064849854,0.6781999468803406,0.12062392383813858,0.6283566951751709,0.6221164464950562,0.6339906454086304,0.5427983403205872,sap&sap_LP&old&old_LP&new&new_LP,0.75
0,RXNORM:222699,GLUCOSE CONTROL,0.9326260685920715,0.9326263666152954,0.7378853559494019,0.7378852367401123,0.10315890610218048,0.3511185348033905,0.3329373896121979,0.33036673069000244,0.271346777677536,sap&sap_LP&coder&coder_LP,0.75
0,ShortName:Glucose - Fasting,fasting glucose,0.9322302937507629,0.9322310090065002,0.6995535492897034,0.6995540261268616,-0.000762580893933773,0.23347611725330353,0.2606770694255829,0.28029581904411316,0.1929585337638855,sap&sap_LP&coder&coder_LP,0.75
0,Other lab:1000081517,date 1,0.931335985660553,0.9313358068466187,0.7102507948875427,0.7102508544921875,0.005295574199408293,0.32197147607803345,0.3282043933868408,0.20932704210281372,0.20134735107421875,sap&sap_LP&coder&coder_LP,0.0
0,PheCode:250.4,abnormal glucose,0.9303533434867859,0.9303537011146545,0.7529336810112,0.7529336214065552,0.12008335441350937,0.7321270108222961,0.730455219745636,0.7314121723175049,0.7311466932296753,sap&sap_LP&coder&coder_LP&old&old_LP&new&new_LP,0.75
0,LOINC:LP38697-6,Insulin Ab,0.9301849603652954,0.9301852583885193,0.6760383248329163,0.6760383248329163,0.19593533873558044,0.37679561972618103,0.3810533583164215,0.3864072561264038,0.29988330602645874,sap&sap_LP&svd,0.9
0,ShortName:Insulin Ab,insulin antibody,0.929999053478241,0.9299997091293335,0.6683424115180969,0.6683425307273865,0.06227388605475426,0.37379997968673706,0.3431280553340912,0.289438933134079,0.25473082065582275,sap&sap_LP,0.75
0,RXNORM:27712,invert sugar,0.9295764565467834,0.9295770525932312,0.6504026055335999,0.6504025459289551,0.025082256644964218,0.33957767486572266,0.37885481119155884,0.31260955333709717,0.20295196771621704,sap&sap_LP,0.0
0,Other lab:1000086888,Calculated Average Glucose,0.9292007088661194,0.9292009472846985,0.7216141819953918,0.7216143012046814,0.03205741196870804,0.34080633521080017,0.34595629572868347,0.3388928174972534,0.2747897803783417,sap&sap_LP&coder&coder_LP,0.75
0,RXNORM:222676,GLUCERNA,0.9291525483131409,0.9291530847549438,0.6778337955474854,0.677834153175354,0.06304650753736496,0.284198522567749,0.28739750385284424,0.29204684495925903,0.25351694226264954,sap&sap_LP,0.0
0,Other lab:1200042424,Diurnal Urine Glucose,0.9289715886116028,0.9289723038673401,0.7008236646652222,0.7008237242698669,0.005330590531229973,0.261947900056839,0.25874847173690796,0.34599095582962036,0.2703515291213989,sap&sap_LP&coder&coder_LP,0.75
0,RXNORM:216544,glucose / potassium chloride,0.9289088845252991,0.9289096593856812,0.5899790525436401,0.5899790525436401,0.006727713625878096,0.3123883605003357,0.31966620683670044,0.32343971729278564,0.23968137800693512,sap&sap_LP,0.2
0,RXNORM:153671,GLUCOSE TEST,0.9285364747047424,0.9285375475883484,0.7277852892875671,0.7277855277061462,0.13870331645011902,0.4409112334251404,0.41723400354385376,0.3559710383415222,0.24821799993515015,sap&sap_LP&coder&coder_LP,0.75
0,PheCode:250.7,diabetic retinopathy,0.9274754524230957,0.92747563123703,0.7162299156188965,0.7162300944328308,0.47086477279663086,0.7810639142990112,0.7773178815841675,0.8050885200500488,0.8038586974143982,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,0.9
0,RXNORM:751128,GLUCOSE SENSOR,0.926963210105896,0.9269644021987915,0.6757338047027588,0.675733745098114,0.11457330733537674,0.3891504406929016,0.39899569749832153,0.3085867166519165,0.216128408908844,sap&sap_LP,0.75
0,RXNORM:86009,insulin lispro,0.9255739450454712,0.9255743622779846,0.5802907943725586,0.580291211605072,0.12002336233854294,0.5431955456733704,0.5311968922615051,0.5530166029930115,0.4738953113555908,sap&sap_LP&old&old_LP&new&new_LP,0.75
0,LOINC:LP29075-6,Insulin Free,0.9248464703559875,0.9248466491699219,0.6652593612670898,0.6652594804763794,0.02658257633447647,0.3393114507198334,0.3473591208457947,0.33715328574180603,0.26698315143585205,sap&sap_LP,0.75
0,Other lab:1000003107,Glucose Peripheral Blood,0.924774706363678,0.9247749447822571,0.6835471987724304,0.6835474967956543,0.050883810967206955,0.316123902797699,0.29979461431503296,0.3319697976112366,0.21693509817123413,sap&sap_LP,0.75
0,LOINC:LP38421-1,HIV 1 Ab,0.9243601560592651,0.9243606328964233,0.6652125120162964,0.6652123928070068,-0.014347133226692677,0.2290499359369278,0.2548692524433136,0.14875690639019012,0.11874449253082275,sap&sap_LP,0.0
0,Other lab:1200006130,Urine Glucose Qualitative,0.9241437315940857,0.9241445660591125,0.6629589200019836,0.6629588007926941,0.014906859956681728,0.32562533020973206,0.30208995938301086,0.3386334776878357,0.24433134496212006,sap&sap_LP,0.75
0,Other lab:1000137937,Glucose Corrected Index,0.9234986305236816,0.9234989285469055,0.7124454379081726,0.7124456763267517,0.030165888369083405,0.2279738187789917,0.2663537561893463,0.32200005650520325,0.22196471691131592,sap&sap_LP&coder&coder_LP,0.75
0,RXNORM:1605101,insulin isophane,0.9232516288757324,0.9232525825500488,0.6927224397659302,0.6927226185798645,0.05277638882398605,0.36674293875694275,0.36409372091293335,0.3386313319206238,0.2524612247943878,sap&sap_LP&coder,0.75
0,Other lab:800002362,Urine Glucose Test,0.9231970906257629,0.9231970906257629,0.6512744426727295,0.651274561882019,0.04265490919351578,0.2881162762641907,0.30379414558410645,0.3499090373516083,0.24965280294418335,sap&sap_LP,0.75
0,Other lab:1200026191,Urine Glucose Test,0.9231970906257629,0.9231970906257629,0.6512744426727295,0.651274561882019,0.024032466113567352,0.30116891860961914,0.2791000306606293,0.3045255243778229,0.2525302767753601,sap&sap_LP,0.75
0,PheCode:250.3,insulin pump user,0.9226255416870117,0.9226260781288147,0.6785131692886353,0.6785133481025696,0.3484429717063904,0.8441178798675537,0.8344069719314575,0.8548911809921265,0.8443321585655212,sap&sap_LP&svd&old&old_LP&new&new_LP,0.9
0,RXNORM:1373458,canagliflozin,0.9225766062736511,0.9225769639015198,0.5903071761131287,0.5903072357177734,0.07181017845869064,0.5624729990959167,0.5883126854896545,0.5166833400726318,0.40935826301574707,sap&sap_LP&old&old_LP&new,0.75
0,LOCAL|LAB:ISOLATE 1,isolate 1,0.9224418997764587,0.9224426746368408,0.6310740113258362,0.6310741901397705,0.016339296475052834,0.19843052327632904,0.21767981350421906,0.20626145601272583,0.16357485949993134,sap&sap_LP,0.0
0,Other lab:pack510,Capillary Blood Glucose,0.9224355816841125,0.9224359393119812,0.6932335495948792,0.6932336688041687,0.029080482199788094,0.3306529223918915,0.34522825479507446,0.36286696791648865,0.3186917304992676,sap&sap_LP&coder,0.75
0,PheCode:250.41,impaired fasting glucose,0.9215502142906189,0.9215505123138428,0.7786577343940735,0.7786580324172974,0.0004203159478493035,0.6767569780349731,0.6758286356925964,0.6676373481750488,0.6681954860687256,sap&sap_LP&coder&coder_LP&old&old_LP&new&new_LP,0.5
0,LOINC:LP14637-0,Proinsulin,0.9206098318099976,0.9206104278564453,0.6715133190155029,0.6715134978294373,0.031018497422337532,0.2796614468097687,0.2794319689273834,0.2705204486846924,0.1945262849330902,sap&sap_LP,0.75
0,RXNORM:1488564,dapagliflozin,0.9200960993766785,0.9200965166091919,0.6063090562820435,0.6063092350959778,0.056663867086172104,0.2652735114097595,0.2800876796245575,0.2315226048231125,0.14248083531856537,sap&sap_LP,0.75
0,LOINC:LP15657-7,IgG subclass 1,0.9199087023735046,0.9199084043502808,0.658416211605072,0.6584161520004272,0.0025031978730112314,0.1780477613210678,0.17243923246860504,0.15963736176490784,0.12601496279239655,sap,0.1
0,"LOCAL|LAB:GLUCOSE, PERICARDIAL FLUID","glucose, pericardial fluid",0.9194262623786926,0.9194269180297852,0.6648359894752502,0.6648362278938293,0.03238845244050026,0.2727139890193939,0.2755419909954071,0.2664664089679718,0.21223726868629456,sap,0.2
0,LOINC:LP36005-4,"1,3 beta glucan",0.9189527034759521,0.9189530611038208,0.6619166731834412,0.6619166135787964,0.004426088184118271,0.22229158878326416,0.20881757140159607,0.20891430974006653,0.11823362112045288,sap,0.0
0,"LOCAL|LAB:INSULIN, PEDIATRIC","insulin, pediatric",0.918411910533905,0.9184126853942871,0.7024106383323669,0.7024106383323669,0.09243319928646088,0.3530530631542206,0.33030444383621216,0.3496290147304535,0.2627183794975281,sap&coder&coder_LP,0.85
0,LOINC:LP29646-4,Estimated average glucose,0.9183458089828491,0.9183461666107178,0.6946900486946106,0.6946901679039001,0.041502032428979874,0.4412182569503784,0.4486249089241028,0.48684951663017273,0.40683573484420776,sap&coder&new,0.75
0,Other lab:1400052018,Estimated Average Glucose,0.9183458089828491,0.9183461666107178,0.6946900486946106,0.6946901679039001,-0.002577713690698147,0.35271069407463074,0.33835911750793457,0.29196807742118835,0.2384621649980545,sap&coder,0.75
0,Other lab:800234746,Estimated Average Glucose,0.9183458089828491,0.9183461666107178,0.6946900486946106,0.6946901679039001,0.06701213866472244,0.33139461278915405,0.3486766517162323,0.3188433051109314,0.2120823711156845,sap&coder,0.75
0,Other lab:1400049783,Estimated Average Glucose,0.9183458089828491,0.9183461666107178,0.6946900486946106,0.6946901679039001,-0.011053468100726604,0.34666040539741516,0.3313131034374237,0.3277183175086975,0.28076741099357605,sap&coder,0.75
0,Other lab:1200100988,Estimated Average Glucose,0.9183458089828491,0.9183461666107178,0.6946900486946106,0.6946901679039001,0.03537563607096672,0.27960559725761414,0.2747458517551422,0.36144396662712097,0.3167988359928131,sap&coder,0.75
0,Other lab:pack297,Estimated Average Glucose,0.9183458089828491,0.9183461666107178,0.6946900486946106,0.6946901679039001,0.05763082206249237,0.3663049340248108,0.36838939785957336,0.3245500922203064,0.2559627890586853,sap&coder,0.75
0,Other lab:1400562075,Estimated Average Glucose,0.9183458089828491,0.9183461666107178,0.6946900486946106,0.6946901679039001,0.056904930621385574,0.3564341962337494,0.34962931275367737,0.34733253717422485,0.29027992486953735,sap&coder,0.75
0,Other lab:1400056668,Estimated Average Glucose,0.9183458089828491,0.9183461666107178,0.6946900486946106,0.6946901679039001,0.023773372173309326,0.3685702979564667,0.36524680256843567,0.32431560754776,0.23000212013721466,sap&coder,0.75
0,Other lab:1400050221,Estimated Average Glucose,0.9183458089828491,0.9183461666107178,0.6946900486946106,0.6946901679039001,0.04608050733804703,0.3962027132511139,0.3729718327522278,0.29748985171318054,0.2689179480075836,sap&coder,0.75
0,Other lab:pack277,Estimated Average Glucose,0.9183458089828491,0.9183461666107178,0.6946900486946106,0.6946901679039001,0.013986918143928051,0.3095611333847046,0.30591997504234314,0.322742223739624,0.29742008447647095,sap&coder,0.75
0,Other lab:pack101,Estimated Average Glucose,0.9183458089828491,0.9183461666107178,0.6946900486946106,0.6946901679039001,-0.0046821958385407925,0.34641239047050476,0.3680523931980133,0.32592594623565674,0.26631247997283936,sap&coder,0.75
0,PheCode:250.42,other abnormal glucose,0.9178848266601562,0.917884349822998,0.7085220813751221,0.7085220813751221,0.16337993741035461,0.7223769426345825,0.7218567132949829,0.722895622253418,0.7222486734390259,sap&coder&coder_LP&svd&old&old_LP&new&new_LP,0.5
0,RXNORM:1427073,glucose oxidase,0.9173305034637451,0.9173302054405212,0.6702081561088562,0.670208215713501,0.00576780317351222,0.2674059569835663,0.2323911190032959,0.21495532989501953,0.15865565836429596,sap,0.5
0,PheCode:249,secondary diabetes mellitus,0.9168978929519653,0.9168983697891235,0.7805950045585632,0.780595064163208,0.24835260212421417,0.735737681388855,0.718310534954071,0.7613900899887085,0.7342262268066406,sap&coder&coder_LP&svd&old&old_LP&new&new_LP,0.0
0,LOCAL|LAB:MOLECULAR CLASS I TYPING,molecular class one typing,0.9166383147239685,0.9166385531425476,0.661208987236023,0.6612091660499573,-0.0015470306389033794,0.28589922189712524,0.2935449481010437,0.18838512897491455,0.13502372801303864,sap,0.1
0,LOINC:LP29134-1,Yeast,0.9160330295562744,0.9160333871841431,0.6219757795333862,0.6219758987426758,0.029456349089741707,0.21405097842216492,0.20642246305942535,0.1733478307723999,0.1309712827205658,sap,0.0
0,LOCAL|LAB:LOT NUMBER CAP GLUCOSE,lot number capillary glucose,0.9153075218200684,0.9153079390525818,0.6545464992523193,0.6545466184616089,0.04426872357726097,0.36043426394462585,0.3818066418170929,0.3775809407234192,0.32120150327682495,sap,0.75
0,Other lab:1000055740,Point of Care Urine Glucose,0.9152202010154724,0.9152204394340515,0.6415854096412659,0.641585648059845,0.03971178084611893,0.3486417829990387,0.38323110342025757,0.3587403893470764,0.28149178624153137,sap,0.75
0,LOINC:LP17234-3,IgA subclass 1,0.9149733185768127,0.9149733185768127,0.6613289713859558,0.6613290309906006,-0.013356257230043411,0.2935212552547455,0.29892826080322266,0.2163294404745102,0.07785800099372864,sap,0.1
0,LOINC:LP36022-9,Nidus,0.9146102070808411,0.9146102666854858,0.6064972281455994,0.6064976453781128,0.012164774350821972,0.20452077686786652,0.2011258751153946,0.17036442458629608,0.09508930146694183,sap,0.0
0,RXNORM:2221,cellulose,0.9145476222038269,0.9145486354827881,0.5626667737960815,0.5626668334007263,0.001214894582517445,0.18852780759334564,0.22996705770492554,0.2684936821460724,0.20605173707008362,sap,0.0
0,ShortName:Glucose - FS,fingerstick glucose,0.9143686890602112,0.9143684506416321,0.6664486527442932,0.666448712348938,0.04216939955949783,0.2918948829174042,0.26325851678848267,0.2633357346057892,0.18945735692977905,sap,0.75
0,Other lab:1400064021,Fingerstick Glucose,0.9143686890602112,0.9143684506416321,0.6664486527442932,0.666448712348938,0.01155846007168293,0.316184401512146,0.2901459038257599,0.2455863505601883,0.19919154047966003,sap,0.75
0,LOINC:LP15021-6,Aldolase,0.9143468737602234,0.9143472909927368,0.5698950886726379,0.5698952078819275,-0.009610874578356743,0.26810234785079956,0.28592580556869507,0.15118975937366486,0.11121974140405655,sap,0.0
0,LOINC:LP64215-4,HIV genotype,0.9142491817474365,0.9142502546310425,0.670113742351532,0.6701138019561768,0.03791316598653793,0.23501013219356537,0.20902110636234283,0.19385437667369843,0.15756890177726746,sap,0.0
0,RXNORM:692153,GLUCOSE/KETONE TEST,0.9141548275947571,0.9141549468040466,0.6170418858528137,0.6170423030853271,0.1485561579465866,0.38900086283683777,0.3977115750312805,0.3447537124156952,0.25603780150413513,sap&svd,0.75
0,LOINC:LP15578-5,Fructosamine,0.9141438603401184,0.9141440987586975,0.5881571769714355,0.5881571769714355,0.24032606184482574,0.6980909109115601,0.6852370500564575,0.6177876591682434,0.5396056771278381,sap&svd&old&old_LP&new&new_LP,0.75
0,LOCAL|LAB:DIRECT IMMUNOFLUORESCENCE,direct immunofluorescence,0.9139766693115234,0.9139770269393921,0.6290846467018127,0.6290847063064575,0.01276710256934166,0.2052878886461258,0.19882674515247345,0.2560172975063324,0.1667606681585312,sap,0.1
0,Other lab:1400595484,Serum Glucose,0.9139339923858643,0.913934051990509,0.7006176114082336,0.7006176114082336,0.028233708813786507,0.32938915491104126,0.33561116456985474,0.32361721992492676,0.26863551139831543,sap&coder&coder_LP,0.75
0,RXNORM:1373478,dimethyl fumarate,0.9138888716697693,0.9138888120651245,0.5270438194274902,0.5270438194274902,-0.004984013270586729,0.2446751445531845,0.24878333508968353,0.29742419719696045,0.17954802513122559,sap,0.0
0,LOCAL|LAB:DIAGNOSIS CODE,diagnosis code,0.9137421250343323,0.9137426614761353,0.6534274816513062,0.6534274816513062,0.009217774495482445,0.23544271290302277,0.21021875739097595,0.17984852194786072,0.14953474700450897,sap,0.0
0,LOINC:LP15355-8,Amylase,0.913602352142334,0.9136035442352295,0.6695963740348816,0.6695964336395264,0.025766078382730484,0.26547545194625854,0.26867708563804626,0.27385929226875305,0.18813905119895935,sap,0.1
0,Other lab:1000011196,Urinary Glucose Concentration,0.913343608379364,0.9133440256118774,0.6326425075531006,0.6326425671577454,0.04370240122079849,0.3078308701515198,0.31718188524246216,0.36650848388671875,0.28949326276779175,sap,0.75
0,Other lab:pack489,Urinary Glucose Concentration,0.913343608379364,0.9133440256118774,0.6326425075531006,0.6326425671577454,-0.04872947558760643,0.3078600764274597,0.3051505386829376,0.27262386679649353,0.26316556334495544,sap,0.75
0,Other lab:1400028891,Urinary Glucose Concentration,0.913343608379364,0.9133440256118774,0.6326425075531006,0.6326425671577454,0.014424328692257404,0.3003610372543335,0.31871795654296875,0.36402297019958496,0.287423312664032,sap,0.75
0,Other lab:pack140,Urinary Glucose Concentration,0.913343608379364,0.9133440256118774,0.6326425075531006,0.6326425671577454,0.0075699216686189175,0.3108684718608856,0.32368195056915283,0.3293716013431549,0.2913428843021393,sap,0.75
0,LOCAL|LAB:RATE,rate,0.9133120775222778,0.913313090801239,0.5454369187355042,0.5454370975494385,0.008805970661342144,0.2068791389465332,0.2572515308856964,0.2533656060695648,0.23034776747226715,sap,0.0
0,RXNORM:139825,insulin detemir,0.9131856560707092,0.9131856560707092,0.6817660331726074,0.6817657947540283,0.10043778270483017,0.38574454188346863,0.382876455783844,0.35744690895080566,0.30323269963264465,sap,0.75
0,LOINC:LP17249-1,Acetohexamide,0.9131835699081421,0.9131844639778137,0.5738869905471802,0.5738869905471802,0.013460065238177776,0.30903327465057373,0.30155888199806213,0.29593783617019653,0.20426467061042786,sap,0.75
0,LOINC:LP14061-3,Adenovirus,0.9131481647491455,0.913148820400238,0.508098840713501,0.508098840713501,-0.007002940867096186,0.22135108709335327,0.24052105844020844,0.2078925371170044,0.16507592797279358,sap,0.0
0,LOCAL|LAB:DATE CONTACTED:,date contacted,0.9129331111907959,0.9129335284233093,0.6482433080673218,0.6482433676719666,-0.01945756934583187,0.24997524917125702,0.23852425813674927,0.2744571268558502,0.1598670333623886,sap,0.0
0,PheCode:250.1,type 1 diabetes,0.9999995827674866,0.9999996423721313,1.0000003576278687,0.9999998211860657,0.9999991059303284,1.0000003576278687,1.000002145767212,0.9999998211860657,0.9999995231628418,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,1.0
0,PheCode:250,diabetes mellitus,0.9630770087242126,0.9630767107009888,0.8138217926025391,0.8138217926025391,0.5497224926948547,0.8543076515197754,0.8540396690368652,0.8605856895446777,0.8447317481040955,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,0.75
0,LOINC:LP30832-7,Diabetes status,0.957656741142273,0.9576571583747864,0.7748931050300598,0.7748932242393494,0.006126116495579481,0.2354753166437149,0.2985121011734009,0.22149981558322906,0.18482111394405365,sap&sap_LP&coder&coder_LP,0.75
0,LOINC:33248-6,Diabetes status Patient,0.9530461430549622,0.9576571583747864,0.7258442640304565,0.7748932242393494,0.006126116495579481,0.24635982513427734,0.2955700159072876,0.23273307085037231,0.14531095325946808,sap&sap_LP&coder&coder_LP,0.75
0,PheCode:250.14,type 1 diabetes with neurological manifestations,0.9570522308349609,0.9570522904396057,0.7434641718864441,0.7434642314910889,0.730819821357727,0.8703088760375977,0.8667614459991455,0.8831823468208313,0.8711451888084412,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,1.0
0,PheCode:250.12,type 1 diabetes with renal manifestations,0.9480414986610413,0.9480417370796204,0.7517945170402527,0.7517945766448975,0.653195321559906,0.8573402166366577,0.8541691899299622,0.8643945455551147,0.8501169681549072,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,1.0
0,LOINC:2339-0,Glucose Bld-mCnc,0.842831015586853,0.9460688233375549,0.6790667772293091,0.7065345644950867,0.10495170950889587,0.35212260484695435,0.3545718789100647,0.3874598443508148,0.3445262312889099,sap_LP&coder_LP,0.75
0,LOINC:53328-1,Glucose Ur Strip.auto-mCnc,0.7766256928443909,0.9460688233375549,0.64701908826828,0.7065345644950867,0.011591359972953796,0.3163032531738281,0.32090407609939575,0.3724605441093445,0.2912061810493469,sap_LP&coder_LP,0.75
0,LOINC:18342-6,Glucose 3h p chal SerPl-mCnc,0.7410449385643005,0.9460688233375549,0.6666017174720764,0.7065345644950867,0.03093206323683262,0.35464271903038025,0.3557761013507843,0.39011573791503906,0.26967665553092957,sap_LP&coder_LP,0.75
0,RXNORM:4850,glucose,0.9460684657096863,0.9460688233375549,0.7065346240997314,0.7065345644950867,0.20176748931407928,0.3541658818721771,0.34738093614578247,0.3061348795890808,0.2626403868198395,sap&sap_LP&coder&coder_LP&svd,0.75
0,LOINC:12610-2,Glucose 2h p chal SerPl-mCnc,0.7798304557800293,0.9460688233375549,0.6657979488372803,0.7065345644950867,0.004436315502971411,0.33649954199790955,0.3769603669643402,0.3606439232826233,0.29454922676086426,sap_LP&coder_LP,0.75
0,LOINC:1558-6,Glucose p fast SerPl-mCnc,0.7884388566017151,0.9460688233375549,0.6638204455375671,0.7065345644950867,0.0642361119389534,0.3459847867488861,0.3440319895744324,0.3021072447299957,0.23125721514225006,sap_LP&coder_LP,0.75
0,LOINC:1540-4,Glucose 5h p 100 g Glc PO SerPl-mCnc,0.7101287245750427,0.9460688233375549,0.6708893179893494,0.7065345644950867,-0.01599709503352642,0.4100302457809448,0.4332272410392761,0.4437445402145386,0.3841439485549927,sap_LP&coder_LP,0.75
