name,desc,sap_cos,sap_LP_cos,coder_cos,coder_LP_cos,svd_cos,old_cos,old_LP_cos,new_cos,new_LP_cos,selected_by,gpt4
PheCode:250.11,type 1 diabetes with ketoacidosis,0.9341336488723756,0.9341328740119934,0.7741574048995972,0.7741576433181763,0.6780866384506226,0.8772359490394592,0.8737982511520386,0.8939142227172852,0.8679090738296509,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,1.0
RXNORM:5856,Insulin soluble,0.9338014721870422,0.9338019490242004,0.6917064785957336,0.6917067170143127,0.2581168711185455,0.4282028079032898,0.4119845628738403,0.3931229710578918,0.3201015293598175,sap&sap_LP&coder&coder_LP&svd,0.75
RXNORM:1670007,insulin degludec,0.932662844657898,0.9326635599136353,0.6782000064849854,0.6781999468803406,0.1206239238381385,0.6283566951751709,0.6221164464950562,0.6339906454086304,0.5427983403205872,sap&sap_LP&old&old_LP&new&new_LP,0.75
RXNORM:222699,GLUCOSE CONTROL,0.9326260685920716,0.9326263666152954,0.7378853559494019,0.7378852367401123,0.1031589061021804,0.3511185348033905,0.3329373896121979,0.3303667306900024,0.271346777677536,sap&sap_LP&coder&coder_LP,0.75
ShortName:Glucose - Fasting,fasting glucose,0.9322302937507628,0.9322310090065002,0.6995535492897034,0.6995540261268616,-0.0007625808939337,0.2334761172533035,0.2606770694255829,0.2802958190441131,0.1929585337638855,sap&sap_LP&coder&coder_LP,0.75
Other lab:1000081517,date 1,0.931335985660553,0.9313358068466188,0.7102507948875427,0.7102508544921875,0.0052955741994082,0.3219714760780334,0.3282043933868408,0.2093270421028137,0.2013473510742187,sap&sap_LP&coder&coder_LP,0.0
PheCode:250.4,abnormal glucose,0.930353343486786,0.9303537011146544,0.7529336810112,0.7529336214065552,0.1200833544135093,0.7321270108222961,0.730455219745636,0.7314121723175049,0.7311466932296753,sap&sap_LP&coder&coder_LP&old&old_LP&new&new_LP,0.75
LOINC:LP38697-6,Insulin Ab,0.9301849603652954,0.9301852583885192,0.6760383248329163,0.6760383248329163,0.1959353387355804,0.376795619726181,0.3810533583164215,0.3864072561264038,0.2998833060264587,sap&svd,0.9
ShortName:Insulin Ab,insulin antibody,0.929999053478241,0.9299997091293336,0.6683424115180969,0.6683425307273865,0.0622738860547542,0.373799979686737,0.3431280553340912,0.289438933134079,0.2547308206558227,sap&sap_LP,0.75
RXNORM:27712,invert sugar,0.9295764565467834,0.9295770525932312,0.6504026055335999,0.6504025459289551,0.0250822566449642,0.3395776748657226,0.3788548111915588,0.3126095533370971,0.202951967716217,sap&sap_LP,0.0
Other lab:1000086888,Calculated Average Glucose,0.9292007088661194,0.9292009472846984,0.7216141819953918,0.7216143012046814,0.032057411968708,0.3408063352108001,0.3459562957286834,0.3388928174972534,0.2747897803783417,sap&sap_LP&coder&coder_LP,0.75
RXNORM:222676,GLUCERNA,0.9291525483131408,0.9291530847549438,0.6778337955474854,0.677834153175354,0.0630465075373649,0.284198522567749,0.2873975038528442,0.292046844959259,0.2535169422626495,sap&sap_LP,0.0
Other lab:1200042424,Diurnal Urine Glucose,0.9289715886116028,0.92897230386734,0.7008236646652222,0.7008237242698669,0.0053305905312299,0.261947900056839,0.2587484717369079,0.3459909558296203,0.2703515291213989,sap&sap_LP&coder&coder_LP,0.75
RXNORM:216544,glucose / potassium chloride,0.9289088845252992,0.9289096593856812,0.5899790525436401,0.5899790525436401,0.006727713625878,0.3123883605003357,0.3196662068367004,0.3234397172927856,0.2396813780069351,sap&sap_LP,0.2
RXNORM:153671,GLUCOSE TEST,0.9285364747047424,0.9285375475883484,0.7277852892875671,0.7277855277061462,0.138703316450119,0.4409112334251404,0.4172340035438537,0.3559710383415222,0.2482179999351501,sap&sap_LP&coder&coder_LP,0.75
PheCode:250.7,diabetic retinopathy,0.9274754524230956,0.92747563123703,0.7162299156188965,0.7162300944328308,0.4708647727966308,0.7810639142990112,0.7773178815841675,0.8050885200500488,0.8038586974143982,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,0.9
RXNORM:751128,GLUCOSE SENSOR,0.926963210105896,0.9269644021987916,0.6757338047027588,0.675733745098114,0.1145733073353767,0.3891504406929016,0.3989956974983215,0.3085867166519165,0.216128408908844,sap&sap_LP,0.75
RXNORM:86009,insulin lispro,0.9255739450454712,0.9255743622779846,0.5802907943725586,0.580291211605072,0.1200233623385429,0.5431955456733704,0.5311968922615051,0.5530166029930115,0.4738953113555908,sap&sap_LP&old&old_LP&new&new_LP,0.75
LOINC:LP29075-6,Insulin Free,0.9248464703559875,0.924846649169922,0.6652593612670898,0.6652594804763794,0.0265825763344764,0.3393114507198334,0.3473591208457947,0.337153285741806,0.266983151435852,sap,0.75
Other lab:1000003107,Glucose Peripheral Blood,0.924774706363678,0.9247749447822572,0.6835471987724304,0.6835474967956543,0.0508838109672069,0.316123902797699,0.2997946143150329,0.3319697976112366,0.2169350981712341,sap&sap_LP,0.75
LOINC:LP38421-1,HIV 1 Ab,0.9243601560592652,0.9243606328964232,0.6652125120162964,0.6652123928070068,-0.0143471332266926,0.2290499359369278,0.2548692524433136,0.1487569063901901,0.1187444925308227,sap,0.0
Other lab:1200006130,Urine Glucose Qualitative,0.9241437315940856,0.9241445660591124,0.6629589200019836,0.6629588007926941,0.0149068599566817,0.325625330209732,0.3020899593830108,0.3386334776878357,0.24433134496212,sap&sap_LP,0.75
Other lab:1000137937,Glucose Corrected Index,0.9234986305236816,0.9234989285469056,0.7124454379081726,0.7124456763267517,0.0301658883690834,0.2279738187789917,0.2663537561893463,0.3220000565052032,0.2219647169113159,sap&sap_LP&coder&coder_LP,0.75
RXNORM:1605101,insulin isophane,0.9232516288757324,0.9232525825500488,0.6927224397659302,0.6927226185798645,0.052776388823986,0.3667429387569427,0.3640937209129333,0.3386313319206238,0.2524612247943878,sap&sap_LP&coder&coder_LP,0.75
Other lab:1200026191,Urine Glucose Test,0.9231970906257628,0.9231970906257628,0.6512744426727295,0.651274561882019,0.0240324661135673,0.3011689186096191,0.2791000306606293,0.3045255243778229,0.2525302767753601,sap&sap_LP,0.75
PheCode:250.3,insulin pump user,0.9226255416870116,0.9226260781288148,0.6785131692886353,0.6785133481025696,0.3484429717063904,0.8441178798675537,0.8344069719314575,0.8548911809921265,0.8443321585655212,sap&sap_LP&svd&old&old_LP&new&new_LP,0.9
RXNORM:1373458,canagliflozin,0.9225766062736512,0.9225769639015198,0.5903071761131287,0.5903072357177734,0.0718101784586906,0.5624729990959167,0.5883126854896545,0.5166833400726318,0.409358263015747,sap&sap_LP&old&old_LP&new,0.75
LOCAL|LAB:ISOLATE 1,isolate 1,0.9224418997764589,0.9224426746368408,0.6310740113258362,0.6310741901397705,0.0163392964750528,0.198430523276329,0.217679813504219,0.2062614560127258,0.1635748594999313,sap&sap_LP,0.0
Other lab:pack510,Capillary Blood Glucose,0.9224355816841124,0.9224359393119812,0.6932335495948792,0.6932336688041687,0.029080482199788,0.3306529223918915,0.3452282547950744,0.3628669679164886,0.3186917304992676,sap&sap_LP&coder&coder_LP,0.75
PheCode:250.41,impaired fasting glucose,0.9215502142906188,0.9215505123138428,0.7786577343940735,0.7786580324172974,0.0004203159478493,0.6767569780349731,0.6758286356925964,0.6676373481750488,0.6681954860687256,sap&sap_LP&coder&coder_LP&old&old_LP&new&new_LP,0.5
LOINC:LP14637-0,Proinsulin,0.9206098318099976,0.9206104278564452,0.6715133190155029,0.6715134978294373,0.0310184974223375,0.2796614468097687,0.2794319689273834,0.2705204486846924,0.1945262849330902,sap,0.75
RXNORM:1488564,dapagliflozin,0.9200960993766784,0.920096516609192,0.6063090562820435,0.6063092350959778,0.0566638670861721,0.2652735114097595,0.2800876796245575,0.2315226048231125,0.1424808353185653,sap&sap_LP,0.75
LOINC:LP15657-7,IgG subclass 1,0.9199087023735046,0.9199084043502808,0.658416211605072,0.6584161520004272,0.0025031978730112,0.1780477613210678,0.172439232468605,0.1596373617649078,0.1260149627923965,sap,0.1
"LOCAL|LAB:GLUCOSE, PERICARDIAL FLUID","glucose, pericardial fluid",0.9194262623786926,0.9194269180297852,0.6648359894752502,0.6648362278938293,0.0323884524405002,0.2727139890193939,0.2755419909954071,0.2664664089679718,0.2122372686862945,sap&sap_LP,0.2
LOINC:LP36005-4,"1,3 beta glucan",0.918952703475952,0.9189530611038208,0.6619166731834412,0.6619166135787964,0.0044260881841182,0.2222915887832641,0.208817571401596,0.2089143097400665,0.1182336211204528,sap,0.0
"LOCAL|LAB:INSULIN, PEDIATRIC","insulin, pediatric",0.918411910533905,0.9184126853942872,0.7024106383323669,0.7024106383323669,0.0924331992864608,0.3530530631542206,0.3303044438362121,0.3496290147304535,0.2627183794975281,sap&sap_LP&coder&coder_LP,0.85
Other lab:1400052018,Estimated Average Glucose,0.9183458089828492,0.9183461666107178,0.6946900486946106,0.6946901679039001,-0.0025777136906981,0.3527106940746307,0.3383591175079345,0.2919680774211883,0.2384621649980545,sap&sap_LP&coder&coder_LP,0.75
LOINC:LP29646-4,Estimated average glucose,0.9183458089828492,0.9183461666107178,0.6946900486946106,0.6946901679039001,0.0415020324289798,0.4412182569503784,0.4486249089241028,0.4868495166301727,0.4068357348442077,sap&coder&old&new,0.75
PheCode:250.42,other abnormal glucose,0.9178848266601562,0.917884349822998,0.7085220813751221,0.7085220813751221,0.1633799374103546,0.7223769426345825,0.7218567132949829,0.722895622253418,0.7222486734390259,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,0.5
RXNORM:1427073,glucose oxidase,0.9173305034637452,0.9173302054405212,0.6702081561088562,0.670208215713501,0.0057678031735122,0.2674059569835663,0.2323911190032959,0.2149553298950195,0.1586556583642959,sap&sap_LP,0.5
PheCode:249,secondary diabetes mellitus,0.9168978929519652,0.9168983697891236,0.7805950045585632,0.780595064163208,0.2483526021242141,0.735737681388855,0.718310534954071,0.7613900899887085,0.7342262268066406,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,0.0
LOCAL|LAB:MOLECULAR CLASS I TYPING,molecular class one typing,0.9166383147239684,0.9166385531425476,0.661208987236023,0.6612091660499573,-0.0015470306389033,0.2858992218971252,0.2935449481010437,0.1883851289749145,0.1350237280130386,sap&sap_LP,0.1
LOINC:LP29134-1,Yeast,0.9160330295562744,0.9160333871841432,0.6219757795333862,0.6219758987426758,0.0294563490897417,0.2140509784221649,0.2064224630594253,0.1733478307723999,0.1309712827205658,sap,0.0
LOCAL|LAB:LOT NUMBER CAP GLUCOSE,lot number capillary glucose,0.9153075218200684,0.9153079390525818,0.6545464992523193,0.6545466184616089,0.0442687235772609,0.3604342639446258,0.3818066418170929,0.3775809407234192,0.3212015032768249,sap&sap_LP,0.75
Other lab:1000055740,Point of Care Urine Glucose,0.9152202010154724,0.9152204394340516,0.6415854096412659,0.641585648059845,0.0397117808461189,0.3486417829990387,0.3832311034202575,0.3587403893470764,0.2814917862415313,sap&sap_LP,0.75
LOINC:LP17234-3,IgA subclass 1,0.9149733185768129,0.9149733185768129,0.6613289713859558,0.6613290309906006,-0.0133562572300434,0.2935212552547455,0.2989282608032226,0.2163294404745102,0.0778580009937286,sap,0.1
LOINC:LP36022-9,Nidus,0.9146102070808412,0.9146102666854858,0.6064972281455994,0.6064976453781128,0.0121647743508219,0.2045207768678665,0.2011258751153946,0.170364424586296,0.0950893014669418,sap,0.0
RXNORM:2221,cellulose,0.9145476222038268,0.914548635482788,0.5626667737960815,0.5626668334007263,0.0012148945825174,0.1885278075933456,0.2299670577049255,0.2684936821460724,0.2060517370700836,sap&sap_LP,0.0
Other lab:1400064021,Fingerstick Glucose,0.9143686890602112,0.914368450641632,0.6664486527442932,0.666448712348938,0.0115584600716829,0.316184401512146,0.2901459038257599,0.2455863505601883,0.19919154047966,sap&sap_LP,0.75
ShortName:Glucose - FS,fingerstick glucose,0.9143686890602112,0.914368450641632,0.6664486527442932,0.666448712348938,0.0421693995594978,0.2918948829174042,0.2632585167884826,0.2633357346057892,0.189457356929779,sap&sap_LP,0.75
LOINC:LP15021-6,Aldolase,0.9143468737602234,0.9143472909927368,0.5698950886726379,0.5698952078819275,-0.0096108745783567,0.2681023478507995,0.285925805568695,0.1511897593736648,0.1112197414040565,sap,0.0
LOINC:LP64215-4,HIV genotype,0.9142491817474364,0.9142502546310424,0.670113742351532,0.6701138019561768,0.0379131659865379,0.2350101321935653,0.2090211063623428,0.1938543766736984,0.1575689017772674,sap,0.0
RXNORM:692153,GLUCOSE/KETONE TEST,0.9141548275947572,0.9141549468040466,0.6170418858528137,0.6170423030853271,0.1485561579465866,0.3890008628368377,0.3977115750312805,0.3447537124156952,0.2560378015041351,sap&sap_LP&svd,0.75
LOINC:LP15578-5,Fructosamine,0.9141438603401184,0.9141440987586976,0.5881571769714355,0.5881571769714355,0.2403260618448257,0.6980909109115601,0.6852370500564575,0.6177876591682434,0.5396056771278381,sap&old&old_LP&new&new_LP,0.75
LOCAL|LAB:DIRECT IMMUNOFLUORESCENCE,direct immunofluorescence,0.9139766693115234,0.913977026939392,0.6290846467018127,0.6290847063064575,0.0127671025693416,0.2052878886461258,0.1988267451524734,0.2560172975063324,0.1667606681585312,sap&sap_LP,0.1
Other lab:1400595484,Serum Glucose,0.9139339923858644,0.913934051990509,0.7006176114082336,0.7006176114082336,0.0282337088137865,0.3293891549110412,0.3356111645698547,0.3236172199249267,0.2686355113983154,sap&sap_LP&coder&coder_LP,0.75
RXNORM:1373478,dimethyl fumarate,0.9138888716697692,0.9138888120651244,0.5270438194274902,0.5270438194274902,-0.0049840132705867,0.2446751445531845,0.2487833350896835,0.2974241971969604,0.1795480251312255,sap&sap_LP,0.0
LOCAL|LAB:DIAGNOSIS CODE,diagnosis code,0.9137421250343324,0.9137426614761353,0.6534274816513062,0.6534274816513062,0.0092177744954824,0.2354427129030227,0.2102187573909759,0.1798485219478607,0.1495347470045089,sap&sap_LP,0.0
LOINC:LP15355-8,Amylase,0.913602352142334,0.9136035442352296,0.6695963740348816,0.6695964336395264,0.0257660783827304,0.2654754519462585,0.2686770856380462,0.273859292268753,0.1881390511989593,sap,0.1
Other lab:1000011196,Urinary Glucose Concentration,0.913343608379364,0.9133440256118774,0.6326425075531006,0.6326425671577454,0.0437024012207984,0.3078308701515198,0.3171818852424621,0.3665084838867187,0.2894932627677917,sap&sap_LP,0.75
LOCAL|LAB:RATE,rate,0.9133120775222778,0.913313090801239,0.5454369187355042,0.5454370975494385,0.0088059706613421,0.2068791389465332,0.2572515308856964,0.2533656060695648,0.2303477674722671,sap&sap_LP,0.0
RXNORM:139825,insulin detemir,0.9131856560707092,0.9131856560707092,0.6817660331726074,0.6817657947540283,0.1004377827048301,0.3857445418834686,0.382876455783844,0.3574469089508056,0.3032326996326446,sap&sap_LP,0.75
LOINC:LP17249-1,Acetohexamide,0.913183569908142,0.9131844639778136,0.5738869905471802,0.5738869905471802,0.0134600652381777,0.3090332746505737,0.3015588819980621,0.2959378361701965,0.2042646706104278,sap,0.75
LOINC:LP14061-3,Adenovirus,0.9131481647491456,0.913148820400238,0.508098840713501,0.508098840713501,-0.0070029408670961,0.2213510870933532,0.2405210584402084,0.2078925371170044,0.1650759279727935,sap,0.0
LOCAL|LAB:DATE CONTACTED:,date contacted,0.912933111190796,0.9129335284233092,0.6482433080673218,0.6482433676719666,-0.0194575693458318,0.249975249171257,0.2385242581367492,0.2744571268558502,0.1598670333623886,sap&sap_LP,0.0
RXNORM:216546,DEXTROSE/SODIUM CHLORIDE,0.9128236174583436,0.9128240346908568,0.5907698273658752,0.5907700657844543,0.0178858935832977,0.2247000634670257,0.2023318856954574,0.2349362522363662,0.1759767234325409,sap&sap_LP,0.2
Other lab:1000049753,Urine Glucose Concentration,0.9127359986305236,0.9127366542816162,0.6458677053451538,0.6458678841590881,0.0221298914402723,0.3375797271728515,0.313906729221344,0.317176342010498,0.2444669008255005,sap&sap_LP,0.75
CCS:243,dme and supplies,0.9126774668693542,0.912677526473999,0.592034637928009,0.5920345187187195,0.0646384209394455,0.3427030444145202,0.3611718118190765,0.393270343542099,0.3297522366046905,sap&sap_LP,0.5
LOINC:LP18038-7,Oligosaccharides,0.9125426411628724,0.9125435948371888,0.6206470727920532,0.6206470131874084,0.0552237629890441,0.1985580623149871,0.1820168197154998,0.2231930643320083,0.196339726448059,sap,0.0
LOINC:LP15683-3,Ketones,0.9124976396560668,0.912497878074646,0.542935311794281,0.5429353713989258,0.0588702708482742,0.2984163761138916,0.2853729724884033,0.3012869656085968,0.2420377880334854,sap,0.75
LOINC:LP15833-4,Alpha 1 globulin,0.9121163487434388,0.912116289138794,0.683414101600647,0.6834143400192261,0.0062521616928279,0.2999317348003387,0.2729949057102203,0.2437974661588668,0.1531310826539993,sap,0.1
LOCAL|LAB:TIME 1,time 1,0.9119679927825928,0.9119674563407898,0.6483868360519409,0.6483868360519409,0.0153244547545909,0.2302398979663849,0.2538392841815948,0.274020105600357,0.2373613864183426,sap&sap_LP,0.0
LOINC:LP15654-4,IgD,0.911946713924408,0.9119472503662108,0.6415736675262451,0.6415739059448242,0.0051128137856721,0.2031626850366592,0.2433127611875534,0.2232205271720886,0.1167072728276252,sap,0.0
PheCode:305.2,eating disorder,0.911544144153595,0.911544919013977,0.645516574382782,0.6455167531967163,0.0741667971014976,0.294037252664566,0.3040419220924377,0.3678416013717651,0.300741583108902,sap&sap_LP,0.1
LOCAL|LAB:DEVICE,device,0.9114900231361388,0.9114901423454284,0.5822156667709351,0.5822157859802246,-0.0308409929275512,0.2627074420452118,0.215224415063858,0.1737260073423385,0.0805923342704773,sap&sap_LP,0.0
LOINC:LP15365-7,Alpha ketoglutarate,0.9114807844161988,0.911481499671936,0.5212275981903076,0.5212279558181763,0.0278686638921499,0.2664021551609039,0.229309469461441,0.1534097045660019,0.1116276010870933,sap,0.1
RXNORM:10159,sucrose,0.911108374595642,0.9111086130142212,0.6002177596092224,0.6002179980278015,0.0301835630089044,0.2601640820503235,0.2234971523284912,0.334845632314682,0.2213307023048401,sap&sap_LP,0.0
LOINC:LP38425-2,HIV 1 RNA,0.9110857844352722,0.9110859632492064,0.6552383303642273,0.6552382111549377,0.031639102846384,0.154891088604927,0.160615473985672,0.1743010878562927,0.158329576253891,sap,0.0
LOINC:LP31515-7,Cell type,0.9109506011009216,0.9109510779380798,0.5861735939979553,0.5861737132072449,-0.0117293279618024,0.217850461602211,0.243637815117836,0.0942648649215698,0.071965180337429,sap,0.0
LOINC:LP14013-4,Acid alpha glucosidase,0.9108425378799438,0.9108425378799438,0.6795375347137451,0.679537832736969,0.0220515113323926,0.2410612553358078,0.2450022101402282,0.2775394320487976,0.1514442712068557,sap,0.1
RXNORM:337623,dornase alfa,0.9107872843742372,0.9107872843742372,0.6104782819747925,0.6104782819747925,0.0394407883286476,0.23799829185009,0.2597131431102752,0.2809113562107086,0.1966548860073089,sap&sap_LP,0.0
PheCode:250.1,type 1 diabetes,0.9999995827674866,0.9999996423721312,1.0000003576278689,0.9999998211860656,0.9999991059303284,1.0000003576278689,1.000002145767212,0.9999998211860656,0.9999995231628418,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,1.0
PheCode:250,diabetes mellitus,0.9630770087242126,0.9630767107009888,0.8138217926025391,0.8138217926025391,0.5497224926948547,0.8543076515197754,0.8540396690368652,0.8605856895446777,0.8447317481040955,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,0.75
LOINC:33248-6,Diabetes status,0.9530461430549622,0.9576571583747864,0.7258442640304565,0.7748932242393494,0.0061261164955794,0.2463598251342773,0.2955700159072876,0.2327330708503723,0.145310953259468,sap_LP&coder_LP,0.75
PheCode:250.14,type 1 diabetes with neurological manifestations,0.9570522308349608,0.9570522904396056,0.7434641718864441,0.7434642314910889,0.730819821357727,0.8703088760375977,0.8667614459991455,0.8831823468208313,0.8711451888084412,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,1.0
PheCode:250.12,type 1 diabetes with renal manifestations,0.9480414986610411,0.9480417370796204,0.7517945170402527,0.7517945766448975,0.653195321559906,0.8573402166366577,0.8541691899299622,0.8643945455551147,0.8501169681549072,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,1.0
RXNORM:4850,glucose,0.9460684657096864,0.9460688233375548,0.7065346240997314,0.7065345644950867,0.2017674893140792,0.3541658818721771,0.3473809361457824,0.3061348795890808,0.2626403868198395,sap&sap_LP&coder&coder_LP&svd,0.75
ShortName:Glucose,glucose,0.9460684657096864,0.9460688233375548,0.7065346240997314,0.7065345644950867,0.0448759347200393,0.2942095100879669,0.3007378578186035,0.2712733447551727,0.189079463481903,sap&sap_LP&coder&coder_LP,0.75
LOINC:1501-6,Glucose,0.773158848285675,0.9460688233375548,0.6911786198616028,0.7065345644950867,0.0109086614102125,0.408051997423172,0.4298947155475616,0.4518983662128448,0.3567104935646057,sap_LP&coder_LP,0.75
LOCAL|LAB:GLUCOSE,glucose,0.9460684657096864,0.9460688233375548,0.7065346240997314,0.7065345644950867,-0.0049161622300744,0.3634005486965179,0.3684351146221161,0.3304109871387481,0.2393782585859298,sap&sap_LP&coder&coder_LP,0.75
RXNORM:222163,DIABETISOURCE,0.9437586069107056,0.9437589049339294,0.7532364130020142,0.753235936164856,0.0239933989942073,0.2066358476877212,0.2279104739427566,0.2306145280599594,0.1891229599714279,sap&sap_LP&coder&coder_LP,0.0
PheCode:250.15,diabetes type 1 with peripheral circulatory disorders,0.9419442415237428,0.9419444799423218,0.7217919230461121,0.7217920422554016,0.5720145106315613,0.8474863767623901,0.8397200703620911,0.8570997714996338,0.847671389579773,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,1.0
LOINC:3695-4,Insulin,0.8441861271858215,0.9419015645980836,0.6564831137657166,0.6900046467781067,0.0438829287886619,0.2973541617393493,0.2854955792427063,0.3085755407810211,0.2355348616838455,sap_LP&coder_LP,0.9
PheCode:250.2,type 2 diabetes,0.940833866596222,0.940835177898407,0.8610614538192749,0.8610617518424988,0.4271799325942993,0.7846757173538208,0.7855538129806519,0.8141692876815796,0.7903698682785034,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,0.0
LOCAL|LAB:INSULIN COVERAGE GLUCOSE,insulin coverage glucose,0.93979012966156,0.939789891242981,0.736083984375,0.7360842823982239,0.033106118440628,0.2622288763523102,0.2476305216550827,0.3002969920635223,0.2435653358697891,sap&sap_LP&coder&coder_LP,0.85
PheCode:251.1,hypoglycemia,0.9389037489891052,0.9389037489891052,0.7237531542778015,0.7237533926963806,0.3362369239330292,0.5817614793777466,0.5927110910415649,0.6365983486175537,0.564782440662384,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,0.75
