name,desc,sap_cos,sap_LP_cos,coder_cos,coder_LP_cos,svd_cos,old_cos,old_LP_cos,new_cos,new_LP_cos,selected_by,gpt4
LOINC:LP17677-3,Dacrocytes,0.9524756669998168,0.9524758458137512,0.6706109046936035,0.6706108450889587,0.0157641861587762,0.3013320565223694,0.3188803791999817,0.2301812618970871,0.1726712882518768,sap,0.0
LOCAL|LAB:SYNOVIAL MACROPHAGES,synovial macrophages,0.9519495368003844,0.9519494771957396,0.715054988861084,0.7150547504425049,0.0131750823929905,0.2961633205413818,0.2992545366287231,0.2415999621152877,0.1477117389440536,sap&sap_LP,0.75
PheCode:741.4,joint effusions,0.9511374235153198,0.9511380791664124,0.7602141499519348,0.7602139115333557,0.2052613645792007,0.5647680759429932,0.5528691411018372,0.5895670652389526,0.5728659629821777,sap&sap_LP&coder&coder_LP&svd&old&new&new_LP,0.75
LOINC:LP39554-8,Reticulin Ab,0.951083481311798,0.9510841369628906,0.7422876358032227,0.7422876358032227,0.0381923019886016,0.1789307743310928,0.1681461185216903,0.1854935139417648,0.1139532998204231,sap&coder,0.5
LOCAL|LAB:RF TITER,rheumatoid factor titer,0.95082288980484,0.9508234858512878,0.830114483833313,0.8301146626472473,0.0290628317743539,0.3606981635093689,0.3588623404502868,0.3018728792667389,0.208471417427063,sap&sap_LP&coder&coder_LP,1.0
RXNORM:168,acetic acid,0.9506866335868835,0.9506871104240416,0.580768346786499,0.5807685852050781,0.0219300389289855,0.3135344982147217,0.2952759563922882,0.2527116239070892,0.181560605764389,sap&sap_LP,0.0
PheCode:411.4,coronary atherosclerosis,0.9503713846206664,0.9503720998764038,0.6946355700492859,0.6946355700492859,0.0285792127251625,0.3874687850475311,0.3700223565101623,0.3834575116634369,0.3388919830322265,sap&sap_LP,0.1
PheCode:716.8,palindromic rheumatism,0.9503520131111144,0.9503521919250488,0.8235734105110168,0.8235733509063721,0.2909065783023834,0.762545645236969,0.7574138641357422,0.765044629573822,0.7035107016563416,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,0.75
PheCode:440,atherosclerosis,0.9502675533294678,0.9502682089805604,0.7144023776054382,0.7144022583961487,0.0334485843777656,0.3766435980796814,0.3673694729804992,0.3806640803813934,0.3842792510986328,sap&sap_LP,0.2
LOINC:LP39555-5,Reticulin IgA,0.9498313069343568,0.949831247329712,0.7403445839881897,0.7403446435928345,-0.0049945120699703,0.2242381274700164,0.2294438630342483,0.2205553501844406,0.0994041189551353,sap&coder,0.1
PheCode:742.8,articular cartilage disorder,0.94966459274292,0.9496657252311708,0.7640605568885803,0.7640607357025146,0.0824833512306213,0.525236189365387,0.5204131007194519,0.5652307868003845,0.5476844310760498,sap&sap_LP&coder&coder_LP&new&new_LP,0.5
RXNORM:1301740,INTERDRY AG,0.949575662612915,0.9495763778686525,0.6714504957199097,0.6714504957199097,-0.0269679073244333,0.2142750769853592,0.1860243529081344,0.197870671749115,0.1237495169043541,sap&sap_LP,0.0
LOINC:LP15416-8,Arginine,0.9493972063064576,0.9493976831436156,0.6564107537269592,0.6564109325408936,0.0103084333240985,0.2032371312379837,0.2120638787746429,0.1643174290657043,0.1180259361863136,sap,0.1
RXNORM:1091,arginine,0.9493972063064576,0.9493976831436156,0.6564107537269592,0.6564109325408936,-0.0083488635718822,0.295361191034317,0.2884143888950348,0.223844289779663,0.156122475862503,sap&sap_LP,0.0
LOCAL|LAB:RATE,rate,0.9493488073349,0.9493498206138612,0.7289780974388123,0.7289782762527466,-0.0036496103275567,0.3087897896766662,0.2520347535610199,0.2984122931957245,0.2208525091409683,sap&sap_LP,0.0
PheCode:414.2,ascvd,0.9492995142936708,0.9492997527122498,0.6841420531272888,0.6841421723365784,0.0502516739070415,0.3881558775901794,0.3621164560317993,0.3810062110424042,0.328370451927185,sap&sap_LP,0.0
RXNORM:711274,RESOURCE,0.9492653012275696,0.9492660164833068,0.6878939270973206,0.6878938674926758,0.0074467095546424,0.2237375378608703,0.199159562587738,0.2453156560659408,0.1336790174245834,sap&sap_LP,0.0
RXNORM:1091836,roflumilast,0.9490994215011596,0.9490999579429626,0.5849204659461975,0.5849207639694214,0.0162648689001798,0.3699483573436737,0.3772220015525818,0.3171509504318237,0.23406882584095,sap&sap_LP,0.0
LOCAL|LAB:AAM29,aam29,0.9489796161651612,0.9489803910255432,0.6287463307380676,0.628745973110199,0.0100463852286338,0.1692337840795517,0.1517848521471023,0.1808501780033111,0.0983618199825286,sap&sap_LP,0.0
RXNORM:711445,SYRINGE,0.9488731622695924,0.9488734006881714,0.6117613911628723,0.6117615103721619,0.0219755191355943,0.2659550607204437,0.2501987218856811,0.2687626183032989,0.1270356774330139,sap&sap_LP,0.1
RXNORM:16688,acecarbromal,0.9487990140914916,0.9487996101379396,0.6109933257102966,0.6109936237335205,0.0244493279606103,0.2936956286430359,0.3066611289978027,0.2628895044326782,0.1685343086719513,sap&sap_LP,0.0
RXNORM:690776,AMERIGEL,0.9484681487083436,0.9484685659408568,0.6246322989463806,0.6246322989463806,-0.0032157597597688,0.2228832989931106,0.2314304262399673,0.2571364343166351,0.1584693193435669,sap&sap_LP,0.0
LOINC:LP15323-6,Adenosine deaminase,0.9483682513237,0.9483692646026612,0.5911270976066589,0.5911272764205933,0.0229862183332443,0.2552512884140014,0.2626111805438995,0.2304214835166931,0.1333657056093216,sap,0.1
RXNORM:46241,aluminum chloride,0.9476894736289978,0.9476898312568665,0.5936180353164673,0.5936183333396912,-0.0097316326573491,0.3728920519351959,0.3848544359207153,0.356252521276474,0.3239611983299255,sap&sap_LP,0.0
Other lab:1200094120,Amorphous Crystals Count,0.9474897384643556,0.947490096092224,0.6740886569023132,0.674088716506958,0.037711527198553,0.2900506556034088,0.3008833527565002,0.2589266300201416,0.2320702821016311,sap&sap_LP,0.1
RXNORM:17609,aluminum acetate,0.9474639892578124,0.9474649429321288,0.6084509491920471,0.6084510087966919,0.0055330581963062,0.3096198141574859,0.2880435883998871,0.2516598999500274,0.1798704266548156,sap&sap_LP,0.1
RXNORM:72435,anakinra,0.947453498840332,0.947454035282135,0.6739234328269958,0.6739237308502197,0.2076858878135681,0.6219576597213745,0.6272573471069336,0.5856223106384277,0.4842296540737152,sap&sap_LP&svd&old&old_LP&new,1.0
LOINC:LP73191-6,Procedure,0.9473589062690736,0.9473597407341005,0.6216450333595276,0.6216452121734619,-0.0245206262916326,0.2050933539867401,0.26368448138237,0.1371779888868332,0.1262597292661667,sap,0.0
LOCAL|LAB:SPECIMEN,specimen,0.94734525680542,0.9473451375961304,0.6498838663101196,0.6498842239379883,0.0063092629425227,0.3089955747127533,0.3349299430847168,0.1134579703211784,0.1693509668111801,sap&sap_LP,0.0
LOINC:LP65598-2,Erythrocyte agglutination,0.9469488859176636,0.9469491839408876,0.6930227279663086,0.6930228471755981,0.0181355718523263,0.2157071977853775,0.204789936542511,0.1910779327154159,0.1919664591550827,sap,0.2
RXNORM:1659152,alirocumab,0.9468849897384644,0.9468857049942015,0.6364631652832031,0.6364630460739136,0.038442213088274,0.3225151896476745,0.3074906468391418,0.2850075662136078,0.1816637217998504,sap&sap_LP,0.0
RXNORM:1151,ascorbic acid,0.9467737078666688,0.9467748999595642,0.6291379928588867,0.6291382312774658,0.0451985262334346,0.4117859601974487,0.3903921842575073,0.3436423540115356,0.2645319104194641,sap&sap_LP,0.1
LOCAL|LAB:CRYSTALS,crystals,0.9467582106590272,0.9467589855194092,0.6775644421577454,0.6775646805763245,0.0571727752685546,0.3154712319374084,0.3314611911773681,0.2521622776985168,0.2118588089942932,sap&sap_LP,0.2
LOINC:LP16849-9,Crystals,0.9467582106590272,0.9467589855194092,0.6775644421577454,0.6775646805763245,0.0024976055137813,0.2907387018203735,0.2904672920703888,0.2302290052175521,0.20126274228096,sap,0.2
PheCode:476,allergic rhinitis,0.9466289281845092,0.9466294646263124,0.7626274228096008,0.7626281380653381,0.1226499676704406,0.5180742144584656,0.5343524217605591,0.5058727860450745,0.4840238988399505,sap&sap_LP&coder&coder_LP,0.0
LOCAL|LAB:REFERENCE LAB,reference laboratory,0.9466242790222168,0.9466246962547302,0.6940338611602783,0.6940339803695679,-0.0040003610774874,0.2798530757427215,0.2852428257465362,0.2765940725803375,0.2366355806589126,sap&sap_LP,0.0
LOCAL|LAB:RH,rhesus factor,0.9466152191162108,0.9466155171394348,0.7347669005393982,0.73476642370224,-0.0053256060928106,0.3003822863101959,0.298161894083023,0.2317646890878677,0.2022675722837448,sap&sap_LP,0.5
RXNORM:710876,BAG,0.9465823173522948,0.9465832114219666,0.6338607668876648,0.6338608860969543,0.0014230002416297,0.2427926808595657,0.2545072734355926,0.2353689223527908,0.1512224525213241,sap&sap_LP,0.0
LOCAL|LAB:REASON,reason,0.9463854432106018,0.9463858604431152,0.6418905258178711,0.6418907046318054,0.0078901629894971,0.2670155763626098,0.2698055803775787,0.1751952469348907,0.1528801172971725,sap&sap_LP,0.0
LOINC:LP38132-4,Fc epsilon RI Ab,0.9463664889335632,0.9463667869567872,0.6637246608734131,0.6637248992919922,0.0335101000964641,0.2069794684648513,0.2607070207595825,0.2549308538436889,0.1325190812349319,sap,0.1
LOCAL|LAB:DEVICE,device,0.9463326930999756,0.9463332891464232,0.6416900157928467,0.6416902542114258,0.0147151099517941,0.2152405679225921,0.1943283379077911,0.258708506822586,0.1263890862464904,sap&sap_LP,0.0
LOINC:LP16800-2,Aluminum,0.9462884068489076,0.9462893009185792,0.5826001167297363,0.5826002955436707,-0.0047988914884626,0.2356414347887039,0.2140873670578003,0.2157064527273178,0.0855186581611633,sap,0.0
RXNORM:1999574,apalutamide,0.9461071491241456,0.9461072683334352,0.52840656042099,0.5284065008163452,-0.0088675739243626,0.220815971493721,0.2758836448192596,0.2453733086585998,0.1086312532424926,sap&sap_LP,0.0
RXNORM:612,aluminum hydroxide,0.9460700154304504,0.9460702538490297,0.5850898027420044,0.5850897431373596,0.0075619160197675,0.3880560100078583,0.3716889023780823,0.3539032340049743,0.2681098878383636,sap&sap_LP,0.0
LOINC:LP37671-2,Chromatin Ab,0.9459132552146912,0.945913791656494,0.6887660026550293,0.6887658834457397,0.0280213709920644,0.2264777719974517,0.2332018166780471,0.1640245765447616,0.1173009499907493,sap,0.75
LOCAL|LAB:RI AUTOANTIBODY,retinal antigen autoantibody,0.945606291294098,0.9456064105033876,0.7702188491821289,0.7702188491821289,0.0376377329230308,0.3012433052062988,0.251982182264328,0.2034668177366256,0.1222969964146614,sap&sap_LP&coder&coder_LP,0.25
RXNORM:709653,DRAIN,0.9455652832984924,0.9455658793449402,0.6459840536117554,0.6459840536117554,-0.0101672820746898,0.218225672841072,0.2382581233978271,0.2392869144678115,0.1400199383497238,sap&sap_LP,0.0
RXNORM:693503,PROMOD,0.9455587267875672,0.9455593228340148,0.7064964175224304,0.7064967751502991,0.0170267336070537,0.2519720196723938,0.2376414090394973,0.272007018327713,0.1207915022969245,sap&sap_LP,0.0
RXNORM:10323,talc,0.9455518126487732,0.9455526471138,0.569084644317627,0.569084882736206,0.0018830256303772,0.2990032136440277,0.2542665898799896,0.3164292573928833,0.2148562669754028,sap&sap_LP,0.0
RXNORM:2472778,relugolix,0.9454617500305176,0.9454622864723206,0.7104306221008301,0.7104308605194092,-0.001474144286476,0.226092904806137,0.2606652677059173,0.2071056813001632,0.1480646282434463,sap&sap_LP,0.0
RXNORM:10311,Tablet,0.9453586339950562,0.9453592896461488,0.5516924262046814,0.5516926646232605,2.262338421132881e-05,0.232476145029068,0.2575290203094482,0.1914570033550262,0.1129858195781707,sap&sap_LP,0.0
LOCAL|LAB:RESOLUTION:,resolution,0.9452692866325378,0.94527006149292,0.6976592540740967,0.697659432888031,0.006473567802459,0.2807467877864837,0.2661774754524231,0.2041360586881637,0.1499277651309967,sap&sap_LP,0.0
LOCAL|LAB:MEDS,medications,0.9452666640281676,0.9452672600746156,0.6673060059547424,0.6673060059547424,0.0241452250629663,0.3312575817108154,0.280479371547699,0.293694794178009,0.1967033445835113,sap&sap_LP,0.5
LOINC:46106-1,MRN,0.94524884223938,0.9452489018440248,0.7435648441314697,0.7435651421546936,-0.0024245490785688,0.2302333861589431,0.2308224290609359,0.2114555239677429,0.0935976207256317,sap&sap_LP&coder&coder_LP,0.0
RXNORM:358263,tadalafil,0.9452322125434875,0.9452327489852904,0.4655603468418121,0.4655604958534241,0.0070465188473463,0.3866234719753265,0.3834241032600403,0.3406492173671722,0.2447903752326965,sap&sap_LP,0.0
LOINC:LP18640-0,Fluid,0.9450652003288268,0.9450656771659852,0.6207303404808044,0.6207302212715149,-0.0297850985080003,0.2806718647480011,0.2881547808647156,0.1453657895326614,0.0526221543550491,sap,0.1
LOINC:LP20752-9,Nuclear Ab,0.9447710514068604,0.9447709321975708,0.6684520244598389,0.6684522032737732,0.0906500741839408,0.3627631962299347,0.3915517330169678,0.2940009534358978,0.2466401308774948,sap,0.5
RXNORM:640062,regadenoson,0.9447546005249025,0.9447553157806396,0.7120013236999512,0.7120012640953064,0.0389335267245769,0.3363992571830749,0.3225351274013519,0.3371681571006775,0.2687480747699737,sap&sap_LP,0.0
LOINC:LP14304-7,Erythrocytes,0.9447515606880188,0.9447527527809144,0.656907856464386,0.6569079756736755,0.0190621074289083,0.320799708366394,0.316086858510971,0.2426401823759079,0.1962798088788986,sap,0.1
LOINC:LP18008-0,Composition,0.9447183609008788,0.944718599319458,0.5988693833351135,0.5988696813583374,0.0149784199893474,0.2356191277503967,0.2335293442010879,0.2102673947811126,0.1667950451374054,sap,0.0
PheCode:741.1,ankylosis of joint,0.9444660544395448,0.9444664120674132,0.7580891847610474,0.7580891251564026,0.1670764535665512,0.5342521667480469,0.5185021162033081,0.557590126991272,0.532097339630127,sap&sap_LP&coder&coder_LP&svd&new,0.75
Other lab:1200096791,Ribonucleoprotein Antibody,0.9443807601928712,0.9443817138671876,0.7647497057914734,0.7647499442100525,0.0732633471488952,0.3095018267631531,0.3003627359867096,0.2870315015316009,0.1910125613212585,sap&sap_LP&coder&coder_LP,0.5
CCS:211,therapeutic radiology,0.9443784952163696,0.9443787336349488,0.7532811164855957,0.7532809972763062,-0.0089281247928738,0.2643307447433471,0.2704885900020599,0.2842269837856293,0.1985056847333908,sap&sap_LP&coder&coder_LP,0.3
PheCode:512.2,painful respiration,0.9443598389625548,0.9443604946136476,0.7182257771492004,0.7182260751724243,0.0761845782399177,0.3811783194541931,0.3853546977043152,0.3836428821086883,0.3724518716335296,sap&sap_LP,0.1
LOINC:3184-9,Activated clotting time (ACT),0.9442172646522522,0.8799493312835693,0.6824161410331726,0.6642860174179077,-0.0084502045065164,0.2011499255895614,0.1649684906005859,0.1399870961904525,0.1213122829794883,sap,0.1
RXNORM:108067,intramuscular immunoglobulin,0.9441524744033812,0.94415283203125,0.6561179161071777,0.6561179757118225,0.0557532459497451,0.3732697069644928,0.3594788908958435,0.3692810535430908,0.304527997970581,sap&sap_LP,0.5
LOINC:LP38765-1,Ku Ab,0.9441245794296264,0.9441251158714294,0.6850663423538208,0.6850663423538208,0.0390303991734981,0.2428946495056152,0.2321019917726516,0.215942233800888,0.0866831764578819,sap,0.0
RXNORM:693590,SUPPLY,0.9441236853599548,0.9441239833831788,0.6196904182434082,0.6196904182434082,0.0265398789197206,0.2087955474853515,0.2109762281179428,0.2537942826747894,0.1869702339172363,sap&sap_LP,0.0
RXNORM:614919,ADAPT,0.9440631866455078,0.9440636038780212,0.6967807412147522,0.696780800819397,0.0239587500691413,0.2333472520112991,0.2201295644044876,0.1856512725353241,0.0229317229241132,sap&sap_LP,0.0
RXNORM:62940,CONTAINER,0.9440330862998962,0.944033980369568,0.6270942687988281,0.6270942687988281,0.0224938467144966,0.2486255019903183,0.2208151817321777,0.1786362379789352,0.1382428407669067,sap&sap_LP,0.0
PheCode:741.5,hemarthrosis,0.9440328478813172,0.9440330266952516,0.7836098670959473,0.7836102843284607,0.055681686848402,0.4983178377151489,0.4831604957580566,0.5618523359298706,0.5351491570472717,sap&sap_LP&coder&coder_LP&new&new_LP,0.5
Other lab:1000063416,mandiff,0.9439788460731506,0.943979561328888,0.6647828221321106,0.6647830009460449,0.0037790928035974,0.194983884692192,0.236070454120636,0.1914182305335998,0.0899007841944694,sap&sap_LP,0.0
RXNORM:596724,anagrelide,0.9439386129379272,0.9439395666122437,0.612583577632904,0.6125834584236145,-0.0101463915780186,0.4343374371528625,0.4327732026576996,0.3488137722015381,0.332183837890625,sap&sap_LP,0.0
LOINC:LP39217-2,Nucleosome Ab,0.9439272284507751,0.9439275860786438,0.6705752611160278,0.6705752611160278,0.0288737881928682,0.1750199645757675,0.1965628117322921,0.2622980177402496,0.1353895813226699,sap,0.75
LOINC:LP14669-3,IgA,0.9438982009887696,0.943898856639862,0.6652348041534424,0.6652346849441528,0.0356560423970222,0.3043436408042907,0.329444944858551,0.2560068070888519,0.1691771000623703,sap,0.2
LOCAL|LAB:TITER,titer,0.9438496232032776,0.9438505172729492,0.6774091720581055,0.6774092316627502,0.0264213141053915,0.2759039103984833,0.282391756772995,0.1706256717443466,0.1248429492115974,sap&sap_LP,0.5
RXNORM:223271,"ADHESIVE,MEDICAL",0.943845510482788,0.9438464641571044,0.6847696900367737,0.6847696900367737,0.0050607533194124,0.2528116703033447,0.2205793112516403,0.2280796319246292,0.100694254040718,sap&sap_LP,0.0
PheCode:836,traumatic arthropathy,0.9437657594680786,0.9437659978866576,0.7703665494918823,0.770366907119751,0.1196703240275383,0.5251339673995972,0.5180581212043762,0.5819184184074402,0.5176680684089661,sap&sap_LP&coder&coder_LP&new,0.2
LOCAL|LAB:REPORT,report,0.943756341934204,0.9437566995620728,0.7046970129013062,0.7046971321105957,-0.030454084277153,0.2667573690414428,0.2849247753620147,0.2269954532384872,0.235707625746727,sap&sap_LP,0.0
RXNORM:1052987,CRITIC-AID,0.9437501430511476,0.9437507390975952,0.704971194267273,0.7049713134765625,0.0120804635807871,0.2847555875778198,0.2995295226573944,0.2542535364627838,0.1615396738052368,sap&sap_LP,0.0
LOINC:LP307480-6,IgG/Albumin,0.9437209963798524,0.9437218308448792,0.6525886654853821,0.6525888442993164,0.0184241104871034,0.1881587654352188,0.2210492640733719,0.2148381918668747,0.1107218191027641,sap,0.2
LOINC:5998-0,Platelet aggregation ristocetin induced,0.9436821937561036,0.8978901505470276,0.7325399518013,0.6843844056129456,0.0100810667499899,0.1998631656169891,0.1910085529088974,0.2796874046325683,0.1382940262556076,sap,0.0
PheCode:714.1,rheumatoid arthritis,1.0000001192092896,0.9999998211860656,0.9999999403953552,1.0,1.0000003576278689,1.0000003576278689,1.0000001192092896,1.0000003576278689,0.9999983906745912,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,1.0
LOCAL|LAB:RA TITER,rheumatoid arthritis titer,0.9870147109031676,0.9870151281356812,0.85724276304245,0.8572425842285156,0.0884104147553443,0.3852438032627105,0.3968985676765442,0.3308653831481933,0.2165292501449585,sap&sap_LP&coder&coder_LP,1.0
PheCode:714.2,juvenile rheumatoid arthritis,0.9842854142189026,0.9842856526374816,0.8122052550315857,0.8122056126594543,0.3124559223651886,0.8326616883277893,0.8301312327384949,0.8463270664215088,0.790907084941864,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,1.0
LOINC:13634-1,Rheumatoid factor,0.9284722208976746,0.974368929862976,0.8026286363601685,0.8724448084831238,0.0486479811370372,0.2953930795192718,0.2792812883853912,0.2926288545131683,0.2116637825965881,sap_LP&coder_LP,1.0
LOCAL|LAB:RHEUMATOID FACTOR,rheumatoid factor,0.974368453025818,0.974368929862976,0.8724446892738342,0.8724448084831238,0.0009259744547307,0.3616419434547424,0.3542577922344208,0.2851424217224121,0.2119734287261963,sap&sap_LP&coder&coder_LP,1.0
ShortName:RF,rheumatoid factor,0.974368453025818,0.974368929862976,0.8724446892738342,0.8724448084831238,0.1151400282979011,0.2992891669273376,0.3432032763957977,0.2926611006259918,0.1452480107545852,sap&sap_LP&coder&coder_LP,1.0
CCS:149,arthroscopy,0.9621907472610474,0.9621909856796264,0.6719644069671631,0.6719644069671631,0.0767552256584167,0.4068911075592041,0.409083604812622,0.4731799364089966,0.381961315870285,sap&sap_LP,0.5
PheCode:716.9,arthropathy nos,0.9596567153930664,0.9596569538116456,0.7847937941551208,0.7847937345504761,0.2616460621356964,0.6771796941757202,0.6734433174133301,0.6834132671356201,0.651652455329895,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,0.5
LOINC:10331-7,Rh,0.9440308213233948,0.9595332741737366,0.7270522117614746,0.6813827753067017,0.0083584543317556,0.2848532199859619,0.3004337251186371,0.204870343208313,0.1543498188257217,sap_LP,0.0
LOINC:33314-6,Rheumatoid factor IgG,0.8650830984115601,0.9588781595230104,0.7514113187789917,0.7193132042884827,0.1087903603911399,0.288851648569107,0.3118308186531067,0.246382787823677,0.1619389653205871,sap_LP&coder,1.0
LOCAL|LAB:BODY FLUID RF,body fluid rheumatoid factor,0.9579219818115234,0.9579225778579712,0.7670742869377136,0.7670745849609375,-0.0298375133424997,0.276072233915329,0.2474371939897537,0.2521187365055084,0.1334275305271148,sap&sap_LP&coder&coder_LP,1.0
RXNORM:1191,aspirin,0.9578489661216736,0.957849144935608,0.646606981754303,0.6466070413589478,0.0098754353821277,0.454114705324173,0.4482825100421905,0.3585423827171325,0.2944968938827514,sap&sap_LP,0.25
PheCode:726.2,synoviopathy,0.9568803310394288,0.9568803906440736,0.7653053998947144,0.7653056383132935,0.1221145763993263,0.4504090845584869,0.4430624544620514,0.5121564865112305,0.4659907519817352,sap&sap_LP&coder&coder_LP,0.75
CCS:155,arthrocentesis,0.956431210041046,0.956432282924652,0.7327397465705872,0.7327398061752319,0.2899092137813568,0.4885445833206177,0.4685156643390655,0.4847669303417206,0.4000332057476043,sap&sap_LP&svd,0.75
LOINC:20507-0,Reagin Ab,0.9108296632766724,0.9558387994766236,0.7551465034484863,0.762246310710907,-0.0113157955929636,0.2009474784135818,0.2125395834445953,0.235213354229927,0.2138676345348358,sap_LP&coder_LP,0.1
RXNORM:121191,rituximab,0.954836905002594,0.9548370838165284,0.7153875231742859,0.715387761592865,0.0541876554489135,0.3756726384162903,0.3755304217338562,0.3024699091911316,0.2083070129156112,sap&sap_LP,0.75
PheCode:394.4,acute rheumatic heart disease,0.9529419541358948,0.9529427289962769,0.7740970849990845,0.7740970849990845,0.0316271819174289,0.4766035079956054,0.4693416357040405,0.4047200083732605,0.3969550728797912,sap&sap_LP&coder&coder_LP,0.1
Other lab:pack52,Immunoglobulin A,0.9526075720787048,0.9526082277297974,0.6994219422340393,0.6994221806526184,0.019170494750142,0.2995219826698303,0.3013921976089477,0.2966339290142059,0.1667929291725158,sap&sap_LP,0.2
LOINC:7791-7,Dacrocytes,0.8196938037872314,0.9524758458137512,0.6048265695571899,0.6706108450889587,0.0157641861587762,0.2113874554634094,0.2180315852165222,0.174516886472702,0.0882673114538192,sap_LP,0.0
LOCAL|LAB:SYNOVIAL MACROPHAGES,synovial macrophages,0.9519495368003844,0.9519494771957396,0.715054988861084,0.7150547504425049,0.0131750823929905,0.2961633205413818,0.2992545366287231,0.2415999621152877,0.1477117389440536,sap&sap_LP,0.75
