name,desc,sap_cos,coder_cos,svd_cos,old_cos,new_cos,selected_by,gpt3.5,gpt4
PheCode:742.8,articular cartilage disorder,0.9496654868125916,0.7640602588653564,0.0824833512306213,0.6023290753364563,0.5630258917808533,sap&coder,0,0.5
RXNORM:1301740,INTERDRY AG,0.949576199054718,0.6714504957199097,-0.0269679073244333,0.2663121819496155,0.2701297104358673,sap,0,0.0
LOINC:LP15416-8,Arginine,0.9493978023529052,0.6564100980758667,0.0103084333240985,0.2312701940536499,0.2283273935317993,sap,0,0.1
RXNORM:1091,arginine,0.9493978023529052,0.6564100980758667,-0.0083488635718822,0.3158938884735107,0.2716562449932098,sap,0,0.0
LOCAL|LAB:RATE,rate,0.9493505954742432,0.728977382183075,-0.0036496103275567,0.3199400305747986,0.3079309463500976,sap,0,0.0
PheCode:414.2,ascvd,0.9492997527122498,0.6841408610343933,0.0502516739070415,0.4150647819042206,0.3712473809719085,sap,0,0.0
RXNORM:711274,RESOURCE,0.9492672085762024,0.687893807888031,0.0074467095546424,0.2372298091650009,0.2332312613725662,sap,0,0.0
RXNORM:1091836,roflumilast,0.9491006731987,0.5849204659461975,0.0162648689001798,0.3737917840480804,0.3103627860546112,sap,0,0.0
LOCAL|LAB:AAM29,aam29,0.9489803314208984,0.6287459135055542,0.0100463852286338,0.1746764779090881,0.194721981883049,sap,0,0.0
RXNORM:711445,SYRINGE,0.9488732218742372,0.6117604970932007,0.0219755191355943,0.2271158099174499,0.1846145987510681,sap,0,0.1
RXNORM:16688,acecarbromal,0.9487989544868468,0.6109938025474548,0.0244493279606103,0.2950908839702606,0.2721706032752991,sap,0,0.0
RXNORM:690776,AMERIGEL,0.9484682083129884,0.6246324181556702,-0.0032157597597688,0.1964395940303802,0.2515003979206085,sap,0,0.0
LOINC:LP15323-6,Adenosine deaminase,0.9483690857887268,0.5911272168159485,0.0229862183332443,0.2239403873682022,0.2584219872951507,sap,0,0.1
RXNORM:46241,aluminum chloride,0.9476900100708008,0.5936183929443359,-0.0097316326573491,0.4300373494625091,0.4405962526798248,sap,0,0.0
Other lab:1200094120,Amorphous Crystals Count,0.9474899768829346,0.6740888357162476,0.037711527198553,0.2593130767345428,0.3056627810001373,sap,0,0.1
RXNORM:17609,aluminum acetate,0.9474644660949708,0.6084509491920471,0.0055330581963062,0.4707380533218384,0.4459272921085357,sap,0,0.1
RXNORM:72435,anakinra,0.9474537372589112,0.6739230155944824,0.2076858878135681,0.6412083506584167,0.7311912775039673,sap&svd&old&new,0,1.0
LOINC:LP73191-6,Procedure,0.9473598003387452,0.6216457486152649,-0.0245206262916326,0.2728541195392608,0.3074665069580078,sap,0,0.0
LOCAL|LAB:SPECIMEN,specimen,0.9473461508750916,0.6498841047286987,0.0063092629425227,0.2266639024019241,0.2633669078350067,sap,0,0.0
LOINC:LP65598-2,Erythrocyte agglutination,0.946949303150177,0.6930229663848877,0.0181355718523263,0.2638064622879028,0.3018709123134613,sap,0,0.2
RXNORM:1659152,alirocumab,0.9468852877616882,0.636462926864624,0.038442213088274,0.3484941720962524,0.380740225315094,sap,0,0.0
RXNORM:1151,ascorbic acid,0.946774959564209,0.629138708114624,0.0451985262334346,0.4597595632076263,0.3941022157669067,sap,0,0.1
LOCAL|LAB:CRYSTALS,crystals,0.9467592239379884,0.6775646209716797,0.0571727752685546,0.2876395285129547,0.3011358082294464,sap,0,0.2
LOINC:LP16849-9,Crystals,0.9467592239379884,0.6775646209716797,0.0024976055137813,0.2818950712680816,0.287973552942276,sap,0,0.2
PheCode:476,allergic rhinitis,0.9466306567192078,0.7626272439956665,0.1226499676704406,0.6134916543960571,0.4613871872425079,sap&coder&old,0,0.0
LOCAL|LAB:REFERENCE LAB,reference laboratory,0.9466245770454408,0.6940345168113708,-0.0040003610774874,0.260337233543396,0.2523043751716614,sap,0,0.0
LOCAL|LAB:RH,rhesus factor,0.9466152191162108,0.7347659468650818,-0.0053256060928106,0.2395127564668655,0.3157854378223419,sap,0,0.5
RXNORM:710876,BAG,0.9465835094451904,0.6338602900505066,0.0014230002416297,0.239626407623291,0.2177435606718063,sap,0,0.0
LOCAL|LAB:REASON,reason,0.9463860392570496,0.6418908834457397,0.0078901629894971,0.2416539043188095,0.2516165673732757,sap,0,0.0
LOINC:LP38132-4,Fc epsilon RI Ab,0.9463655948638916,0.6637251377105713,0.0335101000964641,0.1991817057132721,0.2252084761857986,sap,0,0.1
LOCAL|LAB:DEVICE,device,0.9463337063789368,0.6416904926300049,0.0147151099517941,0.2607257664203644,0.2889228761196136,sap,0,0.0
LOINC:LP16800-2,Aluminum,0.9462901949882508,0.5826004147529602,-0.0047988914884626,0.1968523859977722,0.2134527415037155,sap,0,0.0
RXNORM:1999574,apalutamide,0.9461064338684082,0.5284063816070557,-0.0088675739243626,0.3340667188167572,0.3256754279136657,sap,0,0.0
RXNORM:612,aluminum hydroxide,0.9460703730583192,0.585089385509491,0.0075619160197675,0.4084805846214294,0.3458567857742309,sap,0,0.0
LOINC:LP37671-2,Chromatin Ab,0.9459136128425598,0.6887661218643188,0.0280213709920644,0.2046360075473785,0.205142006278038,sap,0,0.75
LOCAL|LAB:RI AUTOANTIBODY,retinal antigen autoantibody,0.9456057548522948,0.7702165842056274,0.0376377329230308,0.2269158214330673,0.2691052258014679,sap&coder,0,0.25
RXNORM:709653,DRAIN,0.9455648064613342,0.6459842920303345,-0.0101672820746898,0.2545932829380035,0.195674329996109,sap,0,0.0
RXNORM:693503,PROMOD,0.94555926322937,0.7064962387084961,0.0170267336070537,0.2130349278450012,0.2444366663694381,sap,0,0.0
RXNORM:10323,talc,0.9455526471138,0.5690847635269165,0.0018830256303772,0.2854518890380859,0.2588374018669128,sap,0,0.0
RXNORM:2472778,relugolix,0.9454619884490968,0.7104308009147644,-0.001474144286476,0.263578325510025,0.2129223048686981,sap,0,0.0
RXNORM:10311,Tablet,0.9453592896461488,0.5516922473907471,2.262338421132881e-05,0.2573617398738861,0.2379188537597656,sap,0,0.0
LOCAL|LAB:RESOLUTION:,resolution,0.945269763469696,0.6976592540740967,0.006473567802459,0.2924824655056,0.2995395362377167,sap,0,0.0
LOCAL|LAB:MEDS,medications,0.9452672004699708,0.6673061847686768,0.0241452250629663,0.3172428905963897,0.365360677242279,sap,0,0.5
RXNORM:358263,tadalafil,0.9452330470085144,0.4655609130859375,0.0070465188473463,0.4716331958770752,0.3615365922451019,sap,0,0.0
LOINC:LP18640-0,Fluid,0.9450667500495912,0.620729386806488,-0.0297850985080003,0.190278872847557,0.2323519140481948,sap,0,0.1
LOINC:LP20752-9,Nuclear Ab,0.9447712302207948,0.6684510111808777,0.0906500741839408,0.2790882587432861,0.3477230966091156,sap,0,0.5
RXNORM:640062,regadenoson,0.9447556138038636,0.7120019793510437,0.0389335267245769,0.3635045886039734,0.3256044089794159,sap,0,0.0
LOINC:LP14304-7,Erythrocytes,0.9447519183158876,0.6569077968597412,0.0190621074289083,0.2458217293024063,0.2982329428195953,sap,0,0.1
LOINC:LP18008-0,Composition,0.9447184205055236,0.5988690853118896,0.0149784199893474,0.2292151004076004,0.2437517493963241,sap,0,0.0
PheCode:741.1,ankylosis of joint,0.9444668889045716,0.7580901384353638,0.1670764535665512,0.5786556601524353,0.551240086555481,sap&coder&svd,0,0.75
Other lab:1200096791,Ribonucleoprotein Antibody,0.944381296634674,0.7647491693496704,0.0732633471488952,0.2260496467351913,0.2890816032886505,sap&coder,0,0.5
Other lab:1000072265,Ribonucleoprotein Antibody,0.944381296634674,0.7647491693496704,0.0641169920563697,0.2079725563526153,0.2796739339828491,sap&coder,0,0.5
CCS:211,therapeutic radiology,0.944379985332489,0.7532806396484375,-0.0089281247928738,0.5245064496994019,0.4590745866298675,sap&coder,0,0.3
PheCode:512.2,painful respiration,0.9443609714508056,0.7182247042655945,0.0761845782399177,0.4185516536235809,0.4325821101665497,sap,0,0.1
RXNORM:108067,intramuscular immunoglobulin,0.9441532492637634,0.6561180353164673,0.0557532459497451,0.4075857400894165,0.3994782567024231,sap,0,0.5
LOINC:LP38765-1,Ku Ab,0.9441253542900084,0.6850670576095581,0.0390303991734981,0.2785133421421051,0.3308927118778229,sap,0,0.0
RXNORM:693590,SUPPLY,0.9441224932670592,0.6196897625923157,0.0265398789197206,0.3127888143062591,0.2105602473020553,sap,0,0.0
RXNORM:614919,ADAPT,0.9440645575523376,0.6967820525169373,0.0239587500691413,0.2325911372900009,0.2267421334981918,sap,0,0.0
RXNORM:62940,CONTAINER,0.9440343379974364,0.6270942687988281,0.0224938467144966,0.2488893419504165,0.2703786492347717,sap,0,0.0
PheCode:741.5,hemarthrosis,0.9440323710441588,0.7836102247238159,0.055681686848402,0.5807550549507141,0.5507673025131226,sap&coder,0,0.5
Other lab:1000063416,mandiff,0.9439792037010192,0.6647826433181763,0.0037790928035974,0.1944159865379333,0.2517824470996856,sap,0,0.0
RXNORM:596724,anagrelide,0.9439387917518616,0.6125825047492981,-0.0101463915780186,0.456057071685791,0.4470000267028808,sap,0,0.0
LOINC:LP39217-2,Nucleosome Ab,0.943926990032196,0.670575737953186,0.0288737881928682,0.2656877934932709,0.2965281903743744,sap,0,0.75
LOINC:LP14669-3,IgA,0.943899631500244,0.6652348041534424,0.0356560423970222,0.2517246305942535,0.2878819108009338,sap,0,0.2
LOCAL|LAB:TITER,titer,0.943850576877594,0.6774094104766846,0.0264213141053915,0.2520007789134979,0.2844234704971313,sap,0,0.5
RXNORM:223271,"ADHESIVE,MEDICAL",0.9438469409942628,0.6847695112228394,0.0050607533194124,0.23062764108181,0.257862776517868,sap,0,0.0
PheCode:836,traumatic arthropathy,0.94376540184021,0.7703679800033569,0.1196703240275383,0.5753025412559509,0.5631481409072876,sap&coder,0,0.2
LOCAL|LAB:REPORT,report,0.9437574744224548,0.7046972513198853,-0.030454084277153,0.2521088421344757,0.2694226503372192,sap,0,0.0
RXNORM:1052987,CRITIC-AID,0.9437482953071594,0.7049710154533386,0.0120804635807871,0.3227071762084961,0.268816202878952,sap,0,0.0
LOINC:LP307480-6,IgG/Albumin,0.943722665309906,0.6525890231132507,0.0184241104871034,0.1211428716778755,0.1804366707801818,sap,0,0.2
PheCode:761,cervicalgia,0.943672239780426,0.7131161093711853,0.1397098153829574,0.5868600606918335,0.5639357566833496,sap,0,0.25
CCS:234,pathology,0.9436331391334534,0.6267397999763489,0.0355576910078525,0.2805908918380737,0.2069955170154571,sap,0,0.05
PheCode:714.1,rheumatoid arthritis,1.0000003576278689,0.9999995231628418,1.0000003576278689,1.0000001192092896,0.9999995231628418,sap&coder&svd&old&new,0,1.0
LOCAL|LAB:RHEUMATOID FACTOR,rheumatoid factor,0.9743692278862,0.8724426627159119,0.0009259744547307,0.2701775431632995,0.3353144824504852,sap&coder,0,1.0
LOINC:LP16738-4,Rheumatoid factor,0.9743692278862,0.8724426627159119,0.1797688007354736,0.3180876672267914,0.3608666062355041,sap&coder&svd,0,1.0
ShortName:RF,rheumatoid factor,0.9743692278862,0.8724426627159119,0.1151400282979011,0.4160391092300415,0.3396869301795959,sap&coder,0,1.0
PheCode:714,rheumatoid arthritis and other inflammatory polyarthropathies,0.897486686706543,0.8676125407218933,0.9790124297142028,0.8047680258750916,0.8298245668411255,coder&svd&old&new,0,1.0
LOCAL|LAB:RA TITER,rheumatoid arthritis titer,0.987015664577484,0.8572428226470947,0.0884104147553443,0.2910036146640777,0.3602726459503174,sap&coder,0,1.0
PheCode:041.21,rheumatic fever / chorea,0.9252221584320068,0.8471088409423828,0.2247556000947952,0.5823570489883423,0.5511075258255005,coder&svd,0,0.2
PheCode:274.11,gouty arthropathy,0.8910370469093323,0.8311959505081177,0.1055326089262962,0.5723205804824829,0.575788676738739,coder&new,0,0.0
LOCAL|LAB:RF TITER,rheumatoid factor titer,0.9508238434791564,0.8301140666007996,0.0290628317743539,0.2664702832698822,0.3282253742218017,sap&coder,0,1.0
PheCode:716.8,palindromic rheumatism,0.9503519535064696,0.8235730528831482,0.2909065783023834,0.6189398169517517,0.7501716613769531,sap&coder&svd&old&new,0,0.75
PheCode:716.1,unspecified polyarthropathy or polyarthritis,0.8826016187667847,0.8228964805603027,0.2724067866802215,0.6717957258224487,0.7452918291091919,coder&svd&old&new,0,0.75
PheCode:729.1,"rheumatism, unspecified and fibrositis",0.8984893560409546,0.8227898478507996,0.2423966377973556,0.6741756200790405,0.6442825794219971,coder&svd&old&new,0,0.5
PheCode:717,polymyalgia rheumatica,0.9279187917709352,0.8222661018371582,0.2850058972835541,0.702695369720459,0.7044405341148376,coder&svd&old&new,0,0.5
PheCode:740,osteoarthrosis,0.9363588094711304,0.8182626962661743,0.3044643700122833,0.586467444896698,0.562518298625946,coder&svd,0,0.0
PheCode:394,rheumatic disease of the heart valves,0.8947933316230774,0.8173263072967529,0.0322286821901798,0.4172943234443664,0.4107604920864105,coder,0,0.3
PheCode:740.9,osteoarthrosis nos,0.9164060354232788,0.8161075115203857,0.2820381224155426,0.6466901302337646,0.6031752824783325,coder&svd&old&new,0,0.0
PheCode:696.42,psoriatic arthropathy,0.8812618851661682,0.8150613307952881,0.3526062071323395,0.7319451570510864,0.7775980234146118,coder&svd&old&new,0,0.4
PheCode:714.2,juvenile rheumatoid arthritis,0.984285831451416,0.8122051954269409,0.3124559223651886,0.7535845041275024,0.8440145254135132,sap&coder&svd&old&new,0,1.0
PheCode:711.1,pyogenic arthritis,0.9191226959228516,0.7976493835449219,0.1050710976123809,0.6092588901519775,0.5762157440185547,coder&old&new,0,0.2
PheCode:745,pain in joint,0.9429970383644104,0.7976466417312622,0.213293969631195,0.6599711179733276,0.6192697286605835,coder&svd&old&new,0,0.75
PheCode:274.2,crystal arthropathies,0.9425798058509828,0.7887799739837646,0.1832048296928405,0.6140193939208984,0.5696572661399841,coder&svd&old&new,0,0.2
PheCode:790.1,elevated sedimentation rate,0.9059476852416992,0.7884759306907654,0.15411277115345,0.4784014225006103,0.4377096593379974,coder&svd,0,0.5
PheCode:739,contracture of joint,0.9271300435066224,0.7877403497695923,0.0924683511257171,0.5947995185852051,0.5626047253608704,coder,0,0.6
PheCode:740.3,"osteoarthrosis involving more than one site, but not specified as generalized",0.7833324074745178,0.7874873876571655,0.1966253370046615,0.6065447330474854,0.566017746925354,coder&svd&old,0,0.1
PheCode:713.5,arthropathy associated with neurological disorders,0.9113796353340148,0.7852458953857422,0.0764777138829231,0.527698278427124,0.4696976840496063,coder,0,0.2
PheCode:716.9,arthropathy nos,0.9596569538116456,0.7847942113876343,0.2616460621356964,0.6695514917373657,0.6795517802238464,sap&coder&svd&old&new,0,0.5
PheCode:741.5,hemarthrosis,0.9440323710441588,0.7836102247238159,0.055681686848402,0.5807550549507141,0.5507673025131226,sap&coder,0,0.5
PheCode:711.2,reiter's disease,0.8786220550537109,0.7832779288291931,0.2409342527389526,0.6906313300132751,0.7344478368759155,coder&svd&old&new,0,0.3
PheCode:716,other arthropathies,0.9273719787597656,0.7788960933685303,0.2960740029811859,0.7191078066825867,0.7129318118095398,coder&svd&old&new,0,0.5
PheCode:742.1,loose body in joint,0.9411401748657228,0.7788953185081482,0.0942988395690918,0.5453914999961853,0.5293717980384827,coder,0,0.25
PheCode:716.2,unspecified monoarthritis,0.9121285080909728,0.7788461446762085,0.1317796856164932,0.5840571522712708,0.6093553900718689,coder&new,0,0.5
PheCode:740.2,"osteoarthrosis, generalized",0.9064409732818604,0.7785140872001648,0.2881869673728943,0.6191152334213257,0.5620216727256775,coder&svd&old,0,0.0
PheCode:790.8,elevated c-reactive protein (crp),0.7938981652259827,0.7765489816665649,0.1321892589330673,0.4163951873779297,0.3938710689544678,coder,0,0.75
PheCode:715.2,ankylosing spondylitis,0.9164218902587892,0.775158166885376,0.2599572837352752,0.654611349105835,0.7068016529083252,coder&svd&old&new,0,0.2
PheCode:394.4,acute rheumatic heart disease,0.9529421329498292,0.7740964889526367,0.0316271819174289,0.4398171901702881,0.4336124658584595,sap&coder,0,0.1
PheCode:741,symptoms and disorders of the joints,0.9291055202484132,0.7719151377677917,0.1223097071051597,0.678052544593811,0.6169888973236084,coder&old&new,0,0.75
LOINC:LP15023-2,C reactive protein,0.9371496438980104,0.7718604803085327,0.174291729927063,0.3232285976409912,0.3853968977928161,coder&svd,0,0.75
Other lab:1200008087,C-Reactive Protein,0.9279519319534302,0.7717608213424683,0.0639861300587654,0.3036676943302154,0.3146266043186188,coder,0,0.75
ShortName:CRP,c-reactive protein,0.9279519319534302,0.7717608213424683,0.1519952565431594,0.3913569450378418,0.2898185551166534,coder,0,0.75
PheCode:250.7,diabetic retinopathy,0.916304886341095,0.771297812461853,-0.0067374911159276,0.454318642616272,0.3864874541759491,coder,0,0.0
PheCode:836,traumatic arthropathy,0.94376540184021,0.7703679800033569,0.1196703240275383,0.5753025412559509,0.5631481409072876,sap&coder,0,0.2
LOCAL|LAB:RI AUTOANTIBODY,retinal antigen autoantibody,0.9456057548522948,0.7702165842056274,0.0376377329230308,0.2269158214330673,0.2691052258014679,sap&coder,0,0.25
PheCode:358.1,myasthenia gravis,0.8931738138198853,0.7695500254631042,0.0376416519284248,0.6000310182571411,0.5005223155021667,coder,0,0.0
PheCode:711,arthropathy associated with infections,0.9248819947242736,0.7694040536880493,0.1476231664419174,0.6257283687591553,0.5890193581581116,coder&old&new,0,0.25
PheCode:741.2,stiffness of joint,0.941034495830536,0.7677268385887146,0.1441569179296493,0.6008778214454651,0.567994236946106,coder,0,0.75
LOCAL|LAB:RELATIVE RISK,relative risk,0.9406095147132874,0.7674508094787598,-0.0014258738374337,0.2344280034303665,0.2936473786830902,coder,0,0.0
LOCAL|LAB:BODY FLUID RF,body fluid rheumatoid factor,0.9579224586486816,0.7670740485191345,-0.0298375133424997,0.2547539174556732,0.305712878704071,sap&coder,0,1.0
Other lab:1000014679,Sj̦grens Syndrome-Related Antigen A (SS-A),0.5614438056945801,0.7669965028762817,0.0626644119620323,0.1695283949375152,0.2628883123397827,coder,0,0.5
PheCode:726.3,bursitis,0.911875307559967,0.7655837535858154,0.178895428776741,0.5935456156730652,0.5724673867225647,coder&svd&new,0,0.3
PheCode:726.2,synoviopathy,0.9568800926208496,0.7653066515922546,0.1221145763993263,0.5526853203773499,0.5019393563270569,sap&coder,0,0.75
PheCode:727.2,bursitis disorders,0.8998017907142639,0.7647650241851807,0.1497444659471511,0.5845381021499634,0.5764197111129761,coder&new,0,0.3
Other lab:1200096791,Ribonucleoprotein Antibody,0.944381296634674,0.7647491693496704,0.0732633471488952,0.2260496467351913,0.2890816032886505,sap&coder,0,0.5
Other lab:1000072265,Ribonucleoprotein Antibody,0.944381296634674,0.7647491693496704,0.0641169920563697,0.2079725563526153,0.2796739339828491,sap&coder,0,0.5
RXNORM:35465,Rho(D) immune globulin,0.911655068397522,0.7646374106407166,-0.0111766429618,0.2392936944961547,0.2396012991666793,coder,0,0.0
LOCAL|LAB:SYNOVIAL FLUID RBCS,synovial fluid red blood cells,0.9379920959472656,0.7646002173423767,0.0061884503811597,0.2590361535549164,0.2993088066577911,coder,0,0.5
PheCode:709.7,unspecified diffuse connective tissue disease,0.8825984597206116,0.7643429636955261,0.2356612235307693,0.7020643949508667,0.6960434913635254,coder&svd&old&new,0,0.5
PheCode:742.8,articular cartilage disorder,0.9496654868125916,0.7640602588653564,0.0824833512306213,0.6023290753364563,0.5630258917808533,sap&coder,0,0.5
PheCode:476,allergic rhinitis,0.9466306567192078,0.7626272439956665,0.1226499676704406,0.6134916543960571,0.4613871872425079,sap&coder&old,0,0.0
LOINC:LP39544-9,Reagin Ab,0.9558391571044922,0.7622455358505249,-0.0143434396013617,0.1836757957935333,0.2619413733482361,sap&coder,0,0.1
PheCode:727.1,synovitis and tenosynovitis,0.8788667917251587,0.7611073851585388,0.2198919653892517,0.6416001319885254,0.6108352541923523,coder&svd&old&new,0,0.75
PheCode:741.4,joint effusions,0.951138198375702,0.7602142095565796,0.2052613645792007,0.6468956470489502,0.610557496547699,sap&coder&svd&old&new,0,0.75
PheCode:965.2,antirheumatics causing adverse effects in therapeutic use,0.8910725116729736,0.7596617937088013,0.0632406845688819,0.2915701866149902,0.3031253516674042,coder,0,0.75
Other lab:1200142248,Erythrocyte Sedimentation Rate,0.921223759651184,0.7584154009819031,0.0733316764235496,0.295978307723999,0.2866788506507873,coder,0,0.5
LOINC:LP16409-2,Erythrocyte sedimentation rate,0.921223759651184,0.7584154009819031,0.1846831887960434,0.4353961646556854,0.3940968513488769,coder&svd,0,0.5
ShortName:ESR,erythrocyte sedimentation rate,0.921223759651184,0.7584154009819031,0.1793935745954513,0.4216696619987488,0.2929162681102752,coder&svd,0,0.75
PheCode:741.1,ankylosis of joint,0.9444668889045716,0.7580901384353638,0.1670764535665512,0.5786556601524353,0.551240086555481,sap&coder&svd,0,0.75
Other lab:1200098691,Anti-Ro/SS-A Antibody,0.886489748954773,0.756874680519104,0.0739733502268791,0.2274821549654007,0.2913003861904144,coder,0,0.25
PheCode:446.5,giant cell arteritis,0.898466169834137,0.7561578154563904,0.1579669266939163,0.5408427119255066,0.629411518573761,coder&svd&new,0,0.5
PheCode:740.1,osteoarthritis; localized,0.9225960969924928,0.7561215162277222,0.2187243103981018,0.5840027928352356,0.5586535334587097,coder&svd,0,0.0
PheCode:261.41,rickets or osteomalacia,0.872805118560791,0.7545020580291748,0.0636382550001144,0.5311693549156189,0.4613889753818512,coder,0,0.0
Other lab:1200113789,Blood Sedimentation Rate,0.9154172539711,0.7544301748275757,0.0360426269471645,0.2863443195819855,0.3169300556182861,coder,0,0.5
CCS:211,therapeutic radiology,0.944379985332489,0.7532806396484375,-0.0089281247928738,0.5245064496994019,0.4590745866298675,sap&coder,0,0.3
PheCode:722.3,schmorl's nodes,0.7812597155570984,0.7525724172592163,0.0606926381587982,0.4251707792282104,0.4128021895885467,coder,0,0.1
PheCode:202.22,reticulosarcoma,0.9348366856575012,0.7522994875907898,0.0459387898445129,0.4219453036785126,0.4015783667564392,coder,0,0.0
LOINC:LP17684-9,Rouleaux,0.9346123337745668,0.7521955370903015,0.0032044879626482,0.2675903439521789,0.3147391676902771,coder,0,0.5
PheCode:726.1,enthesopathy,0.8719042539596558,0.7513465881347656,0.2294268757104873,0.6216197609901428,0.5912741422653198,coder&svd&old&new,0,0.5
PheCode:709.4,polymyositis,0.904057502746582,0.7505986094474792,0.1304878145456314,0.6045674085617065,0.4469992220401764,coder,0,0.2
PheCode:727.5,rupture of synovium,0.9237452149391174,0.7493101954460144,0.1464862078428268,0.5878041386604309,0.5535286068916321,coder,0,0.75
Other lab:pack148,Rouleaux Formation Assessment,0.9125326871871948,0.7487761974334717,0.0116883851587772,0.245546206831932,0.3030078411102295,coder,0,0.3
PheCode:071,human immunodeficiency virus [hiv] disease,0.8335645198822021,0.747687816619873,0.0196039918810129,0.4194734096527099,0.3572671413421631,coder,0,0.1
PheCode:274,gout and other crystal arthropathies,0.8093069195747375,0.7465729713439941,0.126913771033287,0.4982914626598358,0.4975019693374634,coder,0,0.2
PheCode:733.9,chondromalacia,0.9352720975875854,0.7458313703536987,0.0483164079487323,0.5601432919502258,0.5008976459503174,coder,0,0.2
PheCode:695.4,lupus (localized and systemic),0.867723822593689,0.7457427382469177,0.219277799129486,0.5942064523696899,0.6039947271347046,coder&svd&new,0,0.2
