name,desc,sap_cos,coder_cos,svd_cos,old_cos,new_cos,selected_by,gpt3.5,gpt4
Other lab:1000067626,Specimen Type,0.9738202095031738,0.6317328214645386,0.0335957817733287,0.2573446035385132,0.2431696504354477,sap,0,0.0
LOCAL|LAB:SPECIMEN TYPE,specimen type,0.9738202095031738,0.6317328214645386,0.006627888418734,0.2114763110876083,0.240530788898468,sap,0,0.0
RXNORM:710876,BAG,0.973768413066864,0.5696650147438049,0.0480811819434165,0.3202993273735046,0.2777394950389862,sap,0,0.0
PheCode:301,personality disorders,0.9737648367881776,0.7504712343215942,0.5133803486824036,0.7249738574028015,0.7427313327789307,sap&coder&svd&old&new,0,0.5
LOCAL|LAB:RELEASED BY,released by,0.9736564755439758,0.6724874973297119,0.0324654169380664,0.301161378622055,0.3123513758182525,sap,0,0.0
PheCode:303.3,psychogenic disorder,0.9736263751983644,0.7241553664207458,0.1818762272596359,0.5645614266395569,0.4970804154872894,sap&coder&old,0,0.75
PheCode:296.22,major depressive disorder,0.9736191630363464,0.8297337293624878,0.919199764728546,0.8611311912536621,0.8527733087539673,sap&coder&svd&old&new,0,1.0
LOCAL|LAB:REPORT,report,0.9735859036445618,0.6428760290145874,0.0280562713742256,0.3059662878513336,0.282974362373352,sap,0,0.0
PheCode:315.3,mental retardation,0.973580539226532,0.7490925192832947,0.1098834946751594,0.5698111653327942,0.5570634603500366,sap&coder&old,0,0.2
RXNORM:258145,KIT,0.9735767841339112,0.5686176419258118,0.0125555889680981,0.2717680037021637,0.2183896154165268,sap,0,0.0
RXNORM:693590,SUPPLY,0.9735568165779114,0.6086694598197937,0.1297741532325744,0.3155373632907867,0.2666180729866028,sap,0,0.0
LOINC:LP17864-7,Character,0.9733557105064392,0.7154561281204224,0.0347628369927406,0.2637343108654022,0.3066675066947937,sap&coder,0,0.0
LOINC:LP14541-4,Rh,0.9733433723449708,0.5813544392585754,0.0128594795241951,0.2832849025726318,0.3176413178443908,sap,0,0.0
RXNORM:1876597,naldemedine,0.9732608795166016,0.5914565324783325,0.0417317301034927,0.3224639892578125,0.3021851480007171,sap,0,0.0
RXNORM:614919,ADAPT,0.9731910228729248,0.6968159675598145,0.0336258076131343,0.3037392199039459,0.2973885536193847,sap,0,0.0
LOCAL|LAB:SOURCE,source,0.972986936569214,0.6280309557914734,0.0210875831544399,0.2349624633789062,0.2459345906972885,sap,0,0.0
RXNORM:90136,Cold cream,0.9728891253471376,0.6440973281860352,0.0504063889384269,0.2371036410331726,0.2390167564153671,sap,0,0.0
RXNORM:1381638,PAD,0.9728624820709229,0.6143662929534912,0.0945457443594932,0.2714718282222748,0.2640258371829986,sap,0,0.0
PheCode:303.1,dissociative disorder,0.9728131294250488,0.7732278108596802,0.242218017578125,0.6831165552139282,0.5274530649185181,sap&coder&svd&old,0,0.5
PheCode:296.1,bipolar,0.9727330207824708,0.7610011100769043,0.5559901595115662,0.817253828048706,0.8167426586151123,sap&coder&svd&old&new,0,0.75
LOINC:LP18008-0,Composition,0.9727147221565248,0.5927425026893616,0.0261313244700431,0.260901540517807,0.2484857439994812,sap,0,0.0
LOCAL|LAB:DRAW AND HOLD,draw and hold,0.9727023243904114,0.6718897223472595,0.0108511513099074,0.2832174003124237,0.2922323048114776,sap,0,0.0
PheCode:425,cardiomyopathy,0.9726616740226746,0.7022640705108643,0.0055129630491137,0.3204643428325653,0.3143562376499176,sap,0,0.1
CCS:234,pathology,0.9725906848907472,0.5926703810691833,0.0614488013088703,0.3515223860740661,0.2916108965873718,sap,0,0.1
LOCAL|LAB:DIMORPHISM,dimorphism,0.9725752472877502,0.6967505812644958,0.0100532490760087,0.2270688563585281,0.2327529937028885,sap,0,0.0
LOINC:LP174434-3,Specimen container,0.9724390506744384,0.6094570755958557,0.0186621975153684,0.2481909543275833,0.2244372367858886,sap,0,0.0
LOCAL|LAB:PRODUCT CODE,product code,0.9722492098808287,0.6396253108978271,0.0161128807812929,0.302092432975769,0.2461788207292556,sap,0,0.0
LOCAL|LAB:CONSULTANT,consultant,0.9721304774284364,0.6603491306304932,0.0430147089064121,0.3102467358112335,0.3103286623954773,sap,0,0.0
LOINC:LP18454-6,Suberate,0.9719383120536804,0.618408203125,0.0062310891225934,0.2286467105150222,0.1942535042762756,sap,0,0.0
LOINC:LP185706-1,Laboratory comment,0.9718270897865297,0.6496931314468384,0.0340848788619041,0.2827870845794678,0.3047876060009002,sap,0,0.0
LOCAL|LAB:PRODUCT IDENTIFICATION,product identification,0.9717980027198792,0.662421464920044,0.0509033352136611,0.2650908529758453,0.3361067771911621,sap,0,0.0
RXNORM:6652,MASK,0.9717723727226256,0.611478865146637,0.0487146042287349,0.2759576737880707,0.251693993806839,sap,0,0.0
RXNORM:142222,Lotion,0.9717361330986024,0.6237999796867371,-0.0144637022167444,0.3041805624961853,0.306766927242279,sap,0,0.0
RXNORM:3264,dexamethasone,0.9717342257499696,0.5953798294067383,0.0179484952241182,0.3663930296897888,0.4084600210189819,sap,0,0.0
LOINC:LP18549-3,Dexamethasone,0.9717342257499696,0.5953798294067383,0.0428276509046554,0.2993142008781433,0.2947772443294525,sap,0,0.1
RXNORM:711445,SYRINGE,0.9717313647270204,0.6017428040504456,0.0367508865892887,0.2902739644050598,0.2402850538492202,sap,0,0.0
PheCode:292,neurological disorders,0.9717168807983398,0.6824885606765747,0.1217902228236198,0.5340815186500549,0.4624310433864593,sap,0,0.5
LOCAL|LAB:PHENOTYPE,phenotype,0.9717047214508056,0.6497436761856079,0.014411836862564,0.2269400954246521,0.2234097570180893,sap,0,0.0
LOCAL|LAB:RESOLUTION:,resolution,0.9715051054954528,0.6990557909011841,-0.0061358814127743,0.2875172793865204,0.2727609574794769,sap,0,0.0
PheCode:916,contusion,0.971417248249054,0.6302950978279114,0.1001125797629356,0.4279687404632568,0.3710653781890869,sap,0,0.0
LOINC:LP36022-9,Nidus,0.9714062213897704,0.6450290679931641,0.0246775560081005,0.2638475596904754,0.2537106573581695,sap,0,0.0
RXNORM:711274,RESOURCE,0.9714041352272034,0.6381798386573792,0.0301853567361831,0.2857390940189361,0.2439164668321609,sap,0,0.0
PheCode:427.42,cardiac arrest,0.9713301658630372,0.6922218799591064,0.0020467254798859,0.2914885580539703,0.3053490817546844,sap,0,0.1
LOCAL|LAB:INTERPRETATION,interpretation,0.971303164958954,0.6498486995697021,0.0178243927657604,0.2425354272127151,0.2290253788232803,sap,0,0.0
LOINC:LP21032-5,Interpretation,0.971303164958954,0.6498486995697021,5.340316056390293e-05,0.2329899072647094,0.2508589923381805,sap,0,0.0
LOCAL|LAB:INTRPRETATION,interpretation,0.971303164958954,0.6498486995697021,0.0054976069368422,0.2582519054412842,0.2523325681686401,sap,0,0.0
Other lab:pack454,mode,0.971297800540924,0.6416493654251099,0.0053137633949518,0.2373302727937698,0.2070849984884262,sap,0,0.0
RXNORM:222030,CONNECTOR,0.9711162447929382,0.6017073392868042,0.012832872569561,0.2790324985980987,0.2262830138206482,sap,0,0.0
LOCAL|LAB:SPECIMEN SOURCE,specimen source,0.971096932888031,0.6494078040122986,-0.0291829966008663,0.207132801413536,0.2056651562452316,sap,0,0.0
LOINC:LP19429-7,Specimen source,0.971096932888031,0.6494078040122986,0.0189249962568283,0.1951831430196762,0.1762405633926391,sap,0,0.0
RXNORM:70028,ENSURE,0.97106271982193,0.6004968285560608,0.0459802187979221,0.2658413350582123,0.2163322865962982,sap,0,0.0
RXNORM:6185,labetalol,0.970967710018158,0.5585963726043701,0.0204162653535604,0.3333512544631958,0.3140413165092468,sap,0,0.0
LOINC:LP15033-1,Lactate dehydrogenase,0.9709218144416808,0.623437225818634,-0.0005963677540421,0.2465550750494003,0.2574365437030792,sap,0,0.0
LOCAL|LAB:PPX,prophylaxis,0.9709113240242004,0.6303057670593262,0.0399558246135711,0.2382410168647766,0.2181949913501739,sap,0,0.1
LOCAL|LAB:SCREENER,screener,0.9709057807922364,0.6364742517471313,0.0194603744894266,0.2689482867717743,0.2696733176708221,sap,0,0.5
LOCAL|LAB:CALLED RESULTS,called results,0.970793068408966,0.6444097757339478,0.0279803462326526,0.2800194323062897,0.3066384494304657,sap,0,0.0
LOCAL|LAB:QUANTITATIVE COUNT,quantitative count,0.9707753658294678,0.6424782872200012,-7.39079259801656e-05,0.2611656785011291,0.2634418308734894,sap,0,0.1
LOCAL|LAB:CLERICAL CHECK,clerical check,0.9707701206207277,0.643225371837616,0.0015073214890435,0.2600307166576385,0.2910493910312652,sap,0,0.0
PheCode:197,chemotherapy,0.9707466959953308,0.6472693681716919,-0.0114667201414704,0.3465571403503418,0.3740579485893249,sap,0,0.2
RXNORM:3752,edrophonium,0.9706892371177672,0.6235561966896057,0.0542084947228431,0.3962442278861999,0.3840582966804504,sap,0,0.0
PheCode:433.3,cerebral ischemia,0.9706597924232484,0.6654578447341919,0.0617978423833847,0.3762862682342529,0.3719763159751892,sap,0,0.2
RXNORM:709312,DIAPER,0.9706575870513916,0.6575360894203186,0.0876082405447959,0.2642366886138916,0.2358331531286239,sap,0,0.0
RXNORM:1607583,MEDICATION DISPOSAL,0.9706184267997742,0.6475570201873779,0.0789628028869628,0.381644070148468,0.2542756497859955,sap,0,0.0
LOINC:LP15040-6,Reducing substances,0.970591962337494,0.6805399656295776,-0.0027720869984477,0.2579277455806732,0.2362974137067794,sap,0,0.0
PheCode:830,dislocation,0.9704834818840028,0.6475304365158081,0.1143662184476852,0.3964850306510925,0.3421659469604492,sap,0,0.0
RXNORM:693353,FILTER,0.9704155325889589,0.5897837281227112,0.0231101494282484,0.3328135013580322,0.2424680441617965,sap,0,0.0
LOINC:LP19285-3,Morphology,0.970363438129425,0.625954806804657,0.0053340564481914,0.2924804389476776,0.2500949203968048,sap,0,0.0
LOCAL|LAB:PRODUCT ORDER,product order,0.9703443646430968,0.6265385746955872,-0.0233759824186563,0.2966383993625641,0.3218242228031158,sap,0,0.0
RXNORM:693303,COVERLET,0.9703368544578552,0.6252094507217407,0.0331874042749404,0.2644705772399902,0.2028047293424606,sap,0,0.0
PheCode:296.2,depression,1.000000238418579,0.999999463558197,0.999999701976776,0.9999999403953552,1.0000001192092896,sap&coder&svd&old&new,0,1.0
PheCode:296.22,major depressive disorder,0.9736191630363464,0.8297337293624878,0.919199764728546,0.8611311912536621,0.8527733087539673,sap&coder&svd&old&new,0,1.0
PheCode:296,mood disorders,0.986257016658783,0.8263012766838074,0.9416545033454896,0.8513635993003845,0.8498286008834839,sap&coder&svd&old&new,0,0.9
PheCode:295.1,schizophrenia,0.9597459435462952,0.8014110922813416,0.2737468779087066,0.688523530960083,0.7039810419082642,coder&svd&old&new,0,0.25
PheCode:290.1,dementias,0.9744550585746764,0.7908574938774109,0.1465163826942443,0.538646936416626,0.5660499930381775,sap&coder,0,0.5
PheCode:292.4,altered mental status,0.954235851764679,0.7846956253051758,0.059695828706026,0.5049825310707092,0.4734290838241577,coder,0,0.5
PheCode:295.3,psychosis,0.9609450697898864,0.7838940024375916,0.3436535596847534,0.7512798309326172,0.7012132406234741,coder&svd&old&new,0,0.5
PheCode:799,debility unspecified,0.9475955963134766,0.7822529673576355,0.0657153874635696,0.2858131229877472,0.2276008129119873,coder,0,0.2
PheCode:300.4,dysthymic disorder,0.9653748869895936,0.7808700799942017,0.445755124092102,0.7175726294517517,0.7375008463859558,coder&svd&old&new,0,1.0
PheCode:292.3,memory loss,0.940907061100006,0.7777804136276245,0.193115547299385,0.574082612991333,0.3555306792259216,coder&old,0,0.5
PheCode:327.4,insomnia,0.9590867161750792,0.7756580114364624,0.3718349635601043,0.6526700854301453,0.637522280216217,coder&svd&old&new,0,0.7
PheCode:303.1,dissociative disorder,0.9728131294250488,0.7732278108596802,0.242218017578125,0.6831165552139282,0.5274530649185181,sap&coder&svd&old,0,0.5
PheCode:302.1,decreased libido,0.9389991164207458,0.765647828578949,0.1662697494029998,0.4879338443279266,0.4521553516387939,coder,0,0.7
PheCode:306.1,mental disorders durring/after pregnancy,0.9372376203536988,0.7617285251617432,0.1407442241907119,0.487926572561264,0.6027728915214539,coder,0,0.75
PheCode:296.1,bipolar,0.9727330207824708,0.7610011100769043,0.5559901595115662,0.817253828048706,0.8167426586151123,sap&coder&svd&old&new,0,0.75
PheCode:300.1,anxiety disorder,0.9659923911094666,0.7601339817047119,0.7229917645454407,0.7964224219322205,0.7720162272453308,coder&svd&old&new,0,0.75
PheCode:458,hypotension,0.959739625453949,0.7554571628570557,0.0446352548897266,0.2994982898235321,0.3156994581222534,coder,0,0.2
PheCode:355.1,chronic pain syndrome,0.9378345608711244,0.7505073547363281,0.2506706416606903,0.5527195334434509,0.5270465016365051,coder&svd&old,0,0.5
PheCode:301,personality disorders,0.9737648367881776,0.7504712343215942,0.5133803486824036,0.7249738574028015,0.7427313327789307,sap&coder&svd&old&new,0,0.5
PheCode:338,pain,0.9551610350608826,0.7493252158164978,0.1805833131074905,0.4852395951747894,0.3910011947154999,coder,0,0.5
PheCode:315.3,mental retardation,0.973580539226532,0.7490925192832947,0.1098834946751594,0.5698111653327942,0.5570634603500366,sap&coder&old,0,0.2
PheCode:458.9,hypotension nos,0.9437894225120544,0.7487589716911316,0.0263529457151889,0.3100639879703522,0.3238525390625,coder,0,0.1
PheCode:264,lack of normal physiological development,0.9006403088569641,0.7475144863128662,0.0098757883533835,0.3523086905479431,0.2688961327075958,coder,0,0.3
LOCAL|LAB:NEGATIVE CONTROL (POC),negative control (point of care),0.8899434208869934,0.7455853223800659,0.0600618608295917,0.2861047089099884,0.2882013618946075,coder,0,0.0
PheCode:317.1,alcoholism,0.9434660077095032,0.743661642074585,0.3723617196083069,0.6873666644096375,0.6239574551582336,coder&svd&old&new,0,0.5
PheCode:306,other mental disorder,0.96098393201828,0.7436192035675049,0.300236314535141,0.6876282095909119,0.7100715041160583,coder&svd&old&new,0,0.5
PheCode:251.1,hypoglycemia,0.9454663395881652,0.7426117658615112,0.036700315773487,0.4077650010585785,0.3848368525505066,coder,0,0.2
PheCode:338.2,chronic pain,0.9516327381134032,0.7393326163291931,0.3120933771133423,0.5588045120239258,0.5523171424865723,coder&svd&old,0,0.5
PheCode:348.7,coma,0.9764437675476074,0.7391857504844666,-0.0040339599363505,0.386470764875412,0.4411348402500152,sap&coder,0,0.1
PheCode:272.11,hypercholesterolemia,0.9377615451812744,0.7377684116363525,0.100262776017189,0.4047279059886932,0.3881366848945617,coder,0,0.0
PheCode:312,conduct disorders,0.9756415486335754,0.7373644113540649,0.3458569347858429,0.7066806554794312,0.6952969431877136,sap&coder&svd&old&new,0,0.3
PheCode:429,ill-defined descriptions and complications of heart disease,0.8924695253372192,0.7351628541946411,-0.0016263225115835,0.2991327941417694,0.3185654282569885,coder,0,0.0
PheCode:300.13,phobia,0.9357715845108032,0.7347894906997681,0.2716962993144989,0.6807690858840942,0.4447158575057983,coder&svd&old,0,0.5
PheCode:315.1,learning disorder,0.9689655303955078,0.7338246703147888,0.2119093537330627,0.6278797388076782,0.458080530166626,coder&old,0,0.25
PheCode:264.9,"lack of normal physiological development, unspecified",0.8652358055114746,0.733259916305542,0.0065497071482241,0.4106795787811279,0.3464696109294891,coder,0,0.2
PheCode:244,hypothyroidism,0.944248616695404,0.7322736978530884,0.1855226010084152,0.4108892679214477,0.3753808438777923,coder,0,0.2
PheCode:297,suicidal ideation or attempt,0.953396499156952,0.7318045496940613,0.425666868686676,0.6598066091537476,0.7069832682609558,coder&svd&old&new,0,0.9
PheCode:295.2,paranoid disorders,0.9517014622688292,0.7312339544296265,0.3051004409790039,0.7634922862052917,0.6848136782646179,coder&svd&old&new,0,0.25
PheCode:288.11,neutropenia,0.9294151067733764,0.7307736873626709,0.0215448550879955,0.3515222072601318,0.3478419184684753,coder,0,0.0
PheCode:279.1,immunity deficiency,0.9624230861663818,0.7286213636398315,0.0064471159130334,0.3933530747890472,0.3564707636833191,coder,0,0.2
PheCode:297.1,suicidal ideation,0.9675300121307372,0.7274765372276306,0.4615163803100586,0.6821485757827759,0.6989037394523621,coder&svd&old&new,0,0.85
PheCode:260.6,anorexia,0.9688358306884766,0.7271584272384644,0.094796672463417,0.4370249509811401,0.3615515232086181,coder,0,0.5
PheCode:304,adjustment reaction,0.9605700373649596,0.727034330368042,0.3883763253688812,0.7154015302658081,0.7480656504631042,coder&svd&old&new,0,0.7
PheCode:303.4,somatoform disorder,0.9420555233955384,0.7261456251144409,0.299205869436264,0.6433992981910706,0.4945833683013916,coder&svd&old,0,0.5
PheCode:290.13,senile dementia,0.949016571044922,0.7256051898002625,0.0962920039892196,0.4003098011016845,0.5038314461708069,coder,0,0.5
PheCode:291.8,alteration of consciousness,0.9449825286865234,0.7255727052688599,0.0411101430654525,0.4662694633007049,0.4818103313446045,coder,0,0.3
PheCode:316,substance addiction and disorders,0.9565136432647704,0.7248748540878296,0.3995181024074554,0.708214282989502,0.6761218905448914,coder&svd&old&new,0,0.7
PheCode:707.1,decubitus ulcer,0.9511439800262452,0.7246260046958923,0.0260284468531608,0.3572542071342468,0.3253512978553772,coder,0,0.0
LOCAL|LAB:TIME LOW,time low,0.94271320104599,0.724279522895813,-0.0133685590699315,0.2091458737850189,0.2525325715541839,coder,0,0.0
PheCode:303.3,psychogenic disorder,0.9736263751983644,0.7241553664207458,0.1818762272596359,0.5645614266395569,0.4970804154872894,sap&coder&old,0,0.75
LOINC:LP14756-8,Sexual abstinence duration,0.917686939239502,0.7231392860412598,0.006748822517693,0.2249095886945724,0.2908263802528381,coder,0,0.2
PheCode:411.3,angina pectoris,0.950266659259796,0.7221627235412598,0.0119717372581362,0.2792484164237976,0.3153160810470581,coder,0,0.0
PheCode:305.21,anorexia nervosa,0.9572134017944336,0.7216669321060181,0.2340230643749237,0.5504652261734009,0.482279896736145,coder&svd&old,0,0.7
PheCode:300,"anxiety, phobic and dissociative disorders",0.8806798458099365,0.7209042906761169,0.7709206342697144,0.8126583099365234,0.8086042404174805,coder&svd&old&new,0,0.75
PheCode:305.2,eating disorder,0.9685646891593932,0.7198812961578369,0.3478583395481109,0.7035748958587646,0.6066083908081055,coder&svd&old,0,0.5
PheCode:276.5,hypovolemia,0.9395689964294434,0.7189587950706482,0.0170632321387529,0.3715884387493133,0.2792746126651764,coder,0,0.0
PheCode:509.8,dependence on respirator [ventilator] or supplemental oxygen,0.8479510545730591,0.7188426852226257,0.020443582907319,0.346934050321579,0.31292924284935,coder,0,0.1
PheCode:327.41,organic or persistent insomnia,0.9253957271575928,0.7178995609283447,0.2676518559455871,0.6323596239089966,0.6067298054695129,coder&svd&old,0,0.7
PheCode:327.6,circadian rhythm sleep disorder,0.9411673545837402,0.717578113079071,0.1867894679307937,0.5451511144638062,0.4632889926433563,coder,0,0.5
PheCode:375.1,dry eyes,0.9536668658256532,0.7174662351608276,0.1295357495546341,0.3909854888916015,0.413130521774292,coder,0,0.2
PheCode:687.4,disturbance of skin sensation,0.924854338169098,0.7169844508171082,0.1456805169582367,0.4744315445423126,0.4732171297073364,coder,0,0.1
PheCode:290.16,vascular dementia,0.961606740951538,0.7169792056083679,0.1450133025646209,0.4723226130008697,0.5288209319114685,coder,0,0.25
PheCode:704.1,alopecia,0.9331334829330444,0.7166178226470947,0.160006582736969,0.438398003578186,0.4413458406925201,coder,0,0.1
PheCode:313.3,autism,0.9624412655830384,0.7162046432495117,0.2387352734804153,0.6781423091888428,0.6633368730545044,coder&svd&old&new,0,0.25
PheCode:327,sleep disorders,0.9620397686958312,0.7156401872634888,0.3012570142745971,0.5976955890655518,0.5216174125671387,coder&svd&old,0,0.7
LOINC:LP17864-7,Character,0.9733557105064392,0.7154561281204224,0.0347628369927406,0.2637343108654022,0.3066675066947937,sap&coder,0,0.0
LOINC:LP17388-7,Hypochromia,0.9376686215400696,0.7154198884963989,0.0012639662018045,0.2664451897144317,0.2841057479381561,coder,0,0.0
PheCode:132,"infestation (lice, mites)",0.841088056564331,0.715331494808197,0.0943056568503379,0.4478340148925781,0.4437824785709381,coder,0,0.0
PheCode:495,asthma,0.9572205543518066,0.7145037055015564,0.2205168753862381,0.4399070739746094,0.4121809601783752,coder,0,0.0
PheCode:302,sexual and gender identity disorders,0.8833166360855103,0.7136849164962769,0.2686772644519806,0.6571323871612549,0.4891088902950287,coder&svd&old,0,0.25
PheCode:599.4,urinary incontinence,0.9597287178039552,0.7136645317077637,0.1501299142837524,0.4344434440135956,0.419621467590332,coder,0,0.2
PheCode:244.4,hypothyroidism nos,0.928768754005432,0.7134724855422974,0.1991824656724929,0.4366582334041595,0.3864813446998596,coder,0,0.2
PheCode:295,schizophrenia and other psychotic disorders,0.8862734436988831,0.7126240730285645,0.3039296865463257,0.7418571710586548,0.7301422953605652,coder&svd&old&new,0,0.25
PheCode:427.8,sinoatrial node dysfunction (bradycardia),0.8306708335876465,0.7123807668685913,-0.0010137852514162,0.3074306547641754,0.3186951875686645,coder,0,0.0
LOCAL|LAB:LDL CHOL RISK INT,low-density lipoprotein cholesterol risk interpretation,0.8661859631538391,0.7120253443717957,0.0112216686829924,0.265599638223648,0.2640388309955597,coder,0,0.1
PheCode:760,back pain,0.9458282589912416,0.7118039131164551,0.3201329112052917,0.4828658401966095,0.4261630177497864,coder&svd,0,0.2
PheCode:261,vitamin deficiency,0.9563731551170348,0.7112268209457397,0.2273159921169281,0.463025689125061,0.4083805680274963,coder&svd,0,0.2
PheCode:743.1,osteoporosis,0.9446117877960204,0.7106246948242188,0.1428421139717102,0.4079728722572326,0.3305206894874573,coder,0,0.1
PheCode:312.3,impulse control disorder,0.9686570167541504,0.7105357646942139,0.3511511385440826,0.696668803691864,0.6561968922615051,coder&svd&old&new,0,0.3
PheCode:367.9,blindness and low vision,0.9284390211105348,0.7097854614257812,0.067783698439598,0.4265480935573578,0.42074915766716,coder,0,0.2
PheCode:292.6,hallucinations,0.9597832560539246,0.7097434997558594,0.1940544545650482,0.6318292617797852,0.6291390061378479,coder&old&new,0,0.5
PheCode:317,alcohol-related disorders,0.9097591042518616,0.7090851664543152,0.3966945707798004,0.6721785068511963,0.6331893801689148,coder&svd&old&new,0,0.5
PheCode:561.1,diarrhea,0.9341924786567688,0.7087090015411377,0.038778718560934,0.3384860754013061,0.2744782865047455,coder,0,0.1
PheCode:626.11,absent or infrequent menstruation,0.8814263343811035,0.708348274230957,0.1618842035531997,0.425483226776123,0.409497857093811,coder,0,0.2
PheCode:875,non-healing surgical wound,0.9254429340362548,0.707982063293457,0.0076057557016611,0.3172894120216369,0.2851617634296417,coder,0,0.1
PheCode:513.31,apnea,0.941986322402954,0.7077226042747498,0.040350392460823,0.4020847082138061,0.3213053941726684,coder,0,0.2
PheCode:275.51,hypocalcemia,0.9495086669921876,0.7075384855270386,0.006533526815474,0.3728871345520019,0.3435103595256805,coder,0,0.1
PheCode:264.3,delayed milestones,0.946202516555786,0.7073855400085449,0.0118578393012285,0.3664443492889404,0.2714772522449493,coder,0,0.2
PheCode:260.22,nutritional marasmus,0.947215974330902,0.7070838212966919,0.0212379526346921,0.401776522397995,0.3769675195217132,coder,0,0.1
CCS:245,Syncope,0.9652128219604492,0.7066402435302734,0.0652095302939415,0.3253172636032104,0.3380582332611084,coder,0,0.2
